,code,date,pchange_whole,pchange,change_std,amount_median,amount_std,length,sumsell,sumbuy,sell_vol_0,buy_vol_0,sell_vol_1,buy_vol_1,sell_vol_2,buy_vol_2,sell_vol_3,buy_vol_3,sell_vol_4,buy_vol_4,sell_vol_5,buy_vol_5,sell_vol_6,buy_vol_6,sell_vol_7,buy_vol_7
0,000001,2017-12-05,0.011406844106463865,0.02433460076045635,0.22221191921069236,142112.0,939651.3222213697,3506,738732937,850081865,643947,425360,10604977,8877454,17747609,19931037,43571808,38570842,40325232,38681898,30785465,30650553,28613807,32985995,566440092,679958726
1,000002,2017-12-05,0.014052287581699296,0.023202614379084885,0.5147232324455667,158737.5,739386.0121033355,3536,621473763,573494607,305000,328968,9467192,6656215,24788947,18208568,57370803,47450134,52940598,50742058,41738344,39786668,44586391,36374457,390276488,373947539
2,000004,2017-12-05,-0.08997225525168451,-0.08600871977804203,0.6934971049978282,18864.0,72388.98187201045,1328,31486637,21351211,1040596,1061553,7947810,6358268,5987035,4705984,6426441,2726994,3804141,2447182,1385003,1387195,1726377,1394839,3169234,1269196
3,000005,2017-12-05,-0.04796163069544357,-0.031175059952038398,0.14444896427745188,6142.0,54593.883409095084,834,12846813,6336622,812064,778549,3765088,2096988,1834905,1129640,2690482,769873,2060136,1122733,374586,0,412882,438839,896670,0
4,000008,2017-12-05,-0.0011709601873536313,0.008274231678486732,0.01841035664777958,4285.0,99292.17722817489,1420,16107245,17816782,2363997,591989,5355562,2339481,2172478,1263520,3029532,1390855,1703177,1304054,1003789,1019025,478710,1720888,0,8186970
5,000009,2017-12-05,-0.026990553306342813,-0.02429149797570851,0.16710124219661637,17161.0,113469.87174599717,1970,59345867,33523477,1452009,1918444,11179622,9071254,9340700,6948004,10494081,5646452,5123340,2299625,3448423,2510141,3086389,2198085,15221303,2931472
6,000010,2017-12-05,-0.023076923076923106,-0.011538461538461608,0.15678074960947225,6156.0,42662.30619576548,1101,10691839,10016752,1390652,899854,4255535,2469424,2742585,1471270,781392,2544627,1217035,1531735,304640,310878,0,0,0,788964
7,000011,2017-12-05,-0.017406962785114,-0.006602641056422498,0.5204929464597005,11690.0,44740.33757354536,1024,16017155,10704326,964862,1061829,5035842,3865920,3925946,2906235,3948155,1553777,466590,984165,318720,332400,817540,0,539500,0
8,000012,2017-12-05,-0.03622392974753019,-0.02524698133918757,0.1705904009821127,44300.0,322661.08524995705,2857,240293082,119535570,1247068,1335026,12722299,14775152,19262121,18205216,27780162,26089817,19444839,14672218,17324155,10928945,12749292,5390684,129763146,28138512
9,000014,2017-12-05,-0.0303776683087027,-0.02463054187192104,0.4172362528864674,6000.0,42155.98166682394,852,10188016,8152799,855915,643244,3265664,2615559,1750502,1617143,2923004,2562779,1043946,260400,348985,0,0,453674,0,0
10,000016,2017-12-05,-0.04437400950871617,-0.025356576862123448,0.16365925289169886,13062.0,170200.38285350127,1489,61682127,30505936,1476688,936931,6336989,4262950,6442119,4797929,13819058,7124029,4989709,5029205,3450213,2029308,2318714,1318514,22848637,5007070
11,000017,2017-12-05,0.0030211480362536403,-0.0015105740181268201,0.3349468728418904,6630.0,47554.39929047248,390,4641762,3014756,359512,355595,1646809,1000434,829575,1150067,797038,109060,0,0,0,399600,456720,0,552108,0
12,000018,2017-12-05,-0.011267605633802802,-0.016901408450704092,0.187917216613223,5640.0,62771.728383132686,1429,12283773,12458264,799003,3340601,2858486,3421918,1865770,1643249,2098790,1069906,1280570,1086790,0,351400,831489,0,2549665,1544400
13,000020,2017-12-05,-0.05218617771509171,-0.03244005641748937,0.45540707947380465,9705.5,50550.00521056436,970,11933482,9687705,965897,1234633,4296879,3840753,2243986,1842889,1821989,1461011,270720,948815,712192,359604,0,0,1621819,0
14,000021,2017-12-05,-0.032858707557502864,-0.017524644030668113,0.1913828050820585,14656.0,107934.46942583026,2279,66504228,40423400,1783302,2419602,8788606,10730869,9860985,9570155,12173810,7506055,8072823,4639989,4144119,2376796,4470493,1734158,17210090,1445776
15,000023,2017-12-05,-0.048017621145374445,-0.029515418502202517,1.2759365812568904,6670.5,38399.718475537826,316,3853649,1887557,227294,370772,1406925,693681,575306,216297,1265874,276792,0,0,378250,330015,0,0,0,0
16,000025,2017-12-05,-0.02109181141439187,-0.004714640198511089,1.0636606252488243,19995.0,73124.51178886904,1436,29081185,25071291,1071732,1260903,8645746,7522080,6672143,4878717,5218913,4834879,2556121,4162724,659936,2411988,456736,0,3799858,0
17,000026,2017-12-05,-0.03165735567970207,-0.01024208566107998,0.48932678775870425,9612.0,25377.09739054534,481,5563732,2477413,559169,301608,2264472,1267682,1667857,401351,858234,506772,214000,0,0,0,0,0,0,0
18,000027,2017-12-05,-0.014876033057851235,-0.009917355371900749,0.20983439400003626,6611.0,114552.59262502429,831,18430179,6177271,772700,834163,3567639,2297486,2723852,1191508,2408974,256200,1910777,561437,1428103,302103,401598,0,5216536,734374
19,000028,2017-12-05,0.0016474464579900872,-0.014497528830313078,1.4966697897709278,11974.0,205964.9710937296,1649,49573151,24533412,1437050,546380,13851600,3143768,6298074,1332874,3440678,1994794,1005922,298200,1312300,712960,890282,489180,21337245,16015256
20,000030,2017-12-05,-0.015018773466833557,-0.007509386733416834,0.2164431831687809,3168.0,52526.13370048015,1364,12301560,9527736,1045285,1866875,1980266,2431604,2258701,2083019,1841266,1095120,1010053,423185,1649511,1021261,0,0,2516478,606672
21,000032,2017-12-05,-0.026890756302521024,-0.008403361344537785,0.41454534022092,11885.0,56097.79685778631,824,14521360,9436370,702563,606655,4686929,3324134,3300706,1603840,2379363,2638521,1656748,750136,0,0,913451,0,881600,513084
22,000036,2017-12-05,-0.01013513513513531,-0.0033783783783785104,0.2402800996121903,13245.0,106798.35952154017,1366,36985298,26141412,1139020,1589858,5844606,6009123,4360853,4545626,6784644,5915390,3960056,3372239,2212314,662493,2189166,1298262,10494639,2748421
23,000037,2017-12-05,-0.007352941176470673,-0.007352941176470673,0.502330433412398,8140.0,92449.36212849198,263,5495723,1091160,310307,210448,1682099,613558,543992,267154,278303,0,245400,0,0,0,0,0,2435622,0
24,000038,2017-12-05,-0.022574447646493745,-0.00720461095100855,0.5482043831356223,16656.0,63846.05611495578,1445,26814951,25176013,950179,983285,7596618,6654358,6009640,5844260,5956637,6199694,2448004,2264980,982912,1650148,1370031,863080,1500930,716208
25,000039,2017-12-05,-0.032581453634085156,-0.0300751879699247,0.4088220274599527,25584.0,260582.5386828215,2383,134652504,74401717,1674555,1716864,9545617,11343813,12419804,12214958,18877760,13288301,13986749,9210111,7406846,5085357,10168944,3592301,60572229,17950012
26,000040,2017-12-05,-0.031107738998482515,-0.05083459787556899,0.3906702700272952,12390.0,186686.6353910426,1141,45254101,21316670,775731,899212,3608824,4043885,3745236,3011317,4998448,3556325,4276458,1716552,6083318,1377631,1385925,0,20380161,6711748
27,000042,2017-12-05,-0.002580645161290307,-0.001935483870967647,0.9867933837266543,6194.0,16448.795582579074,246,1033947,1564772,159833,532773,521584,599926,352530,213883,0,218190,0,0,0,0,0,0,0,0
28,000043,2017-12-05,-0.02237354085603105,-0.011673151750972721,0.5397545134883535,10275.0,107624.84134056885,362,11074973,5442477,230756,387576,1594010,948697,1017629,895018,1547179,1158258,1154116,411200,927028,0,931377,816244,3672878,825484
29,000045,2017-12-05,-0.008704061895551285,0.005802707930367523,0.3621149333587628,11330.0,67504.10302731962,815,14344154,12628503,694806,559682,4013777,2966413,3215744,1723918,3302113,2013401,1328770,1669274,309900,1012023,854886,450110,624158,2233682
30,000046,2017-12-05,-0.004026845637583931,0.00402684563758382,0.3234473308953044,3000.0,42619.59970210794,530,3342696,3675168,503669,548806,1298932,654402,667489,333092,872606,0,0,837617,0,359040,0,439943,0,502268
31,000048,2017-12-05,-0.005112910097997303,-0.02641670217298664,2.1093404387131005,11405.0,19482.997460140967,123,1185113,629196,122844,115211,764965,271326,297304,242659,0,0,0,0,0,0,0,0,0,0
32,000049,2017-12-05,-0.029055690072639084,-0.02760290556900724,0.9187909591394248,20545.0,112796.08346416212,2021,58164505,47230965,1160157,1771811,10179206,11530714,10667079,8969354,9735110,9416952,5773704,7820615,2377054,753390,2595912,2278361,15676283,4689768
33,000055,2017-12-05,-0.045592705167173175,-0.03647416413373861,0.1942500687472688,10128.0,62767.9847370546,1148,23553181,11856264,905626,1151634,5074108,4264433,4863377,2907089,5194035,2029950,2284701,468662,1747830,1034496,0,0,3483504,0
34,000058,2017-12-05,-0.017162471395881007,-0.008009153318077833,0.23052462808535595,13140.0,55284.609493115124,1438,23537519,22176085,1488679,1619362,7578818,6255630,6104445,5292850,4801819,3220884,2363319,1393388,346400,1390765,854039,1281702,0,1721504
35,000059,2017-12-05,-0.037623762376237546,-0.028712871287128627,0.2423977048312533,25636.0,170608.4255241218,1737,85825132,52759477,856266,1852555,6733350,9858791,7765411,6835693,17358232,9595658,8195665,6227287,7934824,5352112,6427693,4480987,30553691,8556394
