,code,date,pchange_whole,pchange,change_std,amount_median,amount_std,length,sumsell,sumbuy,sell_vol_0,buy_vol_0,sell_vol_1,buy_vol_1,sell_vol_2,buy_vol_2,sell_vol_3,buy_vol_3,sell_vol_4,buy_vol_4,sell_vol_5,buy_vol_5,sell_vol_6,buy_vol_6,sell_vol_7,buy_vol_7
0,000001,2018-01-04,-0.005255255255255276,-0.012012012012012074,0.2229768540289853,200944.0,1179252.888577276,3572,952713037,1050570987,288260,308130,6069568,7516645,14568739,19747522,39507683,62909976,42776265,57688281,36026210,46612429,38798519,43203579,774677793,812584425
1,000002,2018-01-04,0.01098901098901095,0.01678876678876695,0.5543252301537211,133200.0,1007678.7770225432,3495,560561052,767883282,517998,745350,9211429,10829455,19253908,18627638,42768869,40290467,41581607,35413525,35039146,37950411,36076171,31136159,376111924,592890277
2,000004,2018-01-04,-0.02352941176470602,-0.019327731092437017,0.8195959926277623,11640.0,100908.08300453975,843,12709483,10993702,713885,907615,4413270,3370838,2811021,2117825,2085056,1135362,2008531,945314,677720,322897,0,419479,0,1774372
3,000005,2018-01-04,0.004683840749414525,0.004683840749414525,0.1729872751898113,5936.0,46078.17632039329,609,5364674,7029820,706751,601986,2073542,2094089,1077570,1253731,1155298,1491164,0,479612,351513,0,0,0,0,1109238
4,000008,2018-01-04,-0.004587155963302836,-0.01490825688073405,0.2466392823862412,8660.0,111220.06663337718,1250,34660521,10195755,2045730,1313486,6171996,3149383,4158691,2321855,3269614,769516,2396210,642473,1463083,952056,2713985,437286,12441212,609700
5,000009,2018-01-04,0.015957446808510634,0.010638297872340496,0.14550722523473575,26565.0,283059.3628382498,2676,126367379,148464352,1714261,1859175,10800683,11465717,11925483,14144447,15846811,22686527,11738953,13318302,9010813,16627044,8135772,10148081,57194603,58215059
6,000010,2018-01-04,-0.012612612612612484,-0.007207207207207245,0.1586671943637488,11180.0,68755.15346963659,1225,23090800,16157397,969857,1142778,5216666,6005041,4006128,4032982,4245453,2605452,2938958,1517142,972609,385840,427280,468162,4313849,0
7,000011,2018-01-04,-0.0017462165308499422,-0.0034924330616995514,0.5120613432387825,13640.0,55119.2959297138,1125,17892786,14838518,844605,1165919,5916314,5034977,4320524,3525384,3682459,1935449,1440702,1378692,1006182,0,0,903723,682000,894374
8,000012,2018-01-04,-0.00455062571103515,-0.0091012514220703,0.1675054196724334,31356.0,294758.3746741644,2759,153852297,124693073,1596423,2064928,12485992,12585108,14393607,16410224,22069780,19114302,17243665,17358176,9558999,9640032,14258071,7058037,62245760,40462266
9,000014,2018-01-04,0.007285974499089187,0.002732240437158362,0.3745385710665026,12034.0,63726.50820437444,859,14121574,14302293,818840,697408,3540014,3890341,3373513,2851130,2766409,2588909,778551,1904631,333207,1370721,1325608,481545,1185432,517608
10,000016,2018-01-04,0.0161030595813203,0.030595813204508993,0.17830859237783903,18600.0,158873.01224292335,1214,32103531,48282050,1170976,681410,4594925,4646980,5964441,5926735,6323524,7294245,5093918,4306461,4098119,4203949,1389610,1751022,3468018,19471248
11,000017,2018-01-04,-0.004746835443038,-0.004746835443038,0.37313810031828676,6624.0,28958.96143189861,286,2993273,2172591,346920,238849,1252419,978730,539884,640658,403918,314354,450132,0,0,0,0,0,0,0
12,000018,2018-01-04,-0.018489984591679498,-0.016949152542372947,0.174648015072688,12122.0,86440.03279645683,1383,33215736,18393599,975620,864202,7927051,4299934,6039930,3171604,6015542,3935601,940724,1912706,3551316,2817518,848547,852066,6917006,539968
13,000020,2018-01-04,-0.012709030100334417,-0.004682274247491569,0.5040984546429658,10346.0,44146.46532191772,879,14004234,6418912,976109,880429,4334845,2974768,2735083,1374859,3240562,464213,1250521,0,1006212,322488,460902,402155,0,0
14,000021,2018-01-04,0.0050864699898272026,-0.0010172939979653517,0.1907485438715431,29520.0,177529.65176904856,2659,107274608,96208769,1869844,1817440,13355379,12440396,17342483,14219377,21523310,19194458,9966179,11226404,6104078,7474851,3139765,3920719,33973570,25915124
15,000023,2018-01-04,-0.0024015369836696276,-0.00336215177713739,0.7859674142495708,12462.0,46364.2678914005,701,10393438,8770898,528074,531194,3847617,2855687,2464615,1969029,2071219,1309966,1065513,1386192,0,718830,416400,0,0,0
16,000025,2018-01-04,0.002046035805626456,0.0033248081841430466,1.0104490984283965,19600.0,64151.07287537581,1497,30010483,27137856,1301203,1191147,7692700,7690433,7253227,4683159,8054556,6702953,3213711,3750244,1013415,708720,896775,896088,584896,1515112
17,000026,2018-01-04,-0.00797165633303809,-0.011514614703277193,0.42528748404549105,7829.5,26655.69860047543,704,7684627,3453417,1374900,365026,3082688,1824772,1387917,785549,1516562,478070,0,0,322560,0,0,0,0,0
18,000027,2018-01-04,0.0,0.0016313213703098572,0.19462794420196192,5535.0,83578.90096574865,992,11022390,13948946,1324867,974106,2681257,2173463,2539911,1977008,2728782,2423918,227794,456545,307614,651285,0,915660,1212165,4376961
19,000028,2018-01-04,-0.0108910891089109,-0.010066006600660038,1.509044731303876,23977.5,283207.2263577685,1612,68899034,56976539,1149522,1232931,6432620,11909498,6271921,6811866,6691178,8667216,5880554,3017292,3814071,2304507,4195967,1874317,34463201,21158912
20,000030,2018-01-04,0.0012345679012344402,0.0012345679012344402,0.2303151146085079,3252.0,36815.28361613605,1237,9957597,10480049,1020965,1613943,2490156,3500695,2109093,2426000,2265024,2262530,1006460,676881,1065899,0,0,0,0,0
21,000032,2018-01-04,0.0,-0.0019493177387913674,0.41417766470256157,9207.0,34210.2236731243,613,6318267,4758083,573299,557668,2543945,2214516,1287066,837673,1483457,866006,0,282220,0,0,430500,0,0,0
22,000036,2018-01-04,-0.0043290043290044045,-0.0043290043290044045,0.22973985463157007,18280.0,138066.5693860654,1618,50219624,41258597,1221500,1414445,7800761,6198721,7042872,6760900,10163605,9662339,4894253,4824945,4627326,3028362,2235450,2779294,12233857,6589591
23,000037,2018-01-04,0.0,-0.001394700139469962,0.33259660831771437,5728.0,29803.179177255555,464,4290073,2710115,749982,251811,1979917,1309496,601867,212167,958307,143200,0,485053,0,308388,0,0,0,0
24,000038,2018-01-04,-0.015313225058004698,-0.01345707656612527,0.6075389572387707,19183.5,63950.68871676488,1258,31121102,17005954,946289,749400,7425847,5825345,7515100,3944343,6128445,3233063,4052606,1349080,1931326,335118,1839193,940776,1282296,628829
25,000039,2018-01-04,0.007538802660753907,0.011086474501108556,0.4269896616055807,43073.0,313579.40575006505,2790,154266113,186737775,1315451,1105790,12598408,13737704,16114850,15211211,23903968,23929314,19861655,21919003,9916692,16259620,8597553,16685831,61957536,77889302
26,000040,2018-01-04,-0.0028860028860028253,-0.008658008658008587,0.5955435851738579,9716.0,129022.50871059111,541,13947322,6186442,448746,819884,2337476,1405911,1756851,725972,3238969,376806,842546,0,0,329904,2535076,427965,2787658,2100000
27,000042,2018-01-04,0.0011997600479902726,-0.0005998800239952473,0.7776187097429396,5021.0,56289.06617829295,459,4361497,5249890,682069,443416,1188168,1210395,636315,785536,1185965,570992,249000,0,0,755026,419980,894761,0,589764
28,000043,2018-01-04,-0.0010214504596527396,-0.0010214504596527396,0.473867003685397,9770.0,77548.16300854315,426,9730082,5265948,415804,488699,1447215,965600,950270,1975007,1680464,524321,2108661,571436,667865,740885,1897409,0,562394,0
29,000045,2018-01-04,-0.001007049345417954,-0.001007049345417954,0.439328467662908,9985.0,71509.69434835236,510,8992046,7214650,711872,651669,2723553,1958920,2360017,742780,1572445,637046,1153525,1216817,0,0,470634,499000,0,1508418
30,000046,2018-01-04,-0.01303780964797907,-0.010430247718383301,0.2538043558552192,8360.0,50315.18647980453,913,12800507,3151518,4011327,353064,1985179,768981,1527527,454987,2333978,307800,1402485,562752,0,703934,0,0,1540011,0
31,000048,2018-01-04,0.0044999999999999485,0.0009999999999998899,1.6118717847907345,10020.0,56365.75813985697,153,2455782,1348816,144201,188216,392143,572440,581407,316160,525381,272000,812650,0,0,0,0,0,0,0
32,000049,2018-01-04,0.024993991828887285,0.027637587118481077,0.7783400129589436,34024.0,292901.93340643594,2859,112234711,177821888,1398000,1371584,12476398,16928327,14909055,15029724,22140475,27538439,13833157,15386875,11497949,14664821,11333109,12046405,24646568,74855713
33,000050,2018-01-04,0.0030150753768845018,0.009045226130653283,0.36083793357455185,35820.0,191868.9300516507,3046,98906865,137561912,862144,2250131,13345708,19876783,15404161,24963379,15931619,26610632,9950507,14885236,7683892,7948793,4816048,7039306,30912786,33987652
