,code,date,pchange_whole,pchange,change_std,amount_median,amount_std,length,sumsell,sumbuy,sell_vol_0,buy_vol_0,sell_vol_1,buy_vol_1,sell_vol_2,buy_vol_2,sell_vol_3,buy_vol_3,sell_vol_4,buy_vol_4,sell_vol_5,buy_vol_5,sell_vol_6,buy_vol_6,sell_vol_7,buy_vol_7
0,000001,2017-09-20,0.01346499102333909,0.016157989228007263,0.19972399836838622,58698.0,546335.1354181296,3114,296592112,411208212,680057,1514518,11804886,12758649,18421221,18612590,28533086,29871023,20711611,27679752,19247176,36575996,12375903,16199993,184818172,267995691
1,000002,2017-09-20,0.00807017543859656,0.012982456140350873,0.48663201496986974,156812.0,733165.5215319148,3441,627312214,599127153,363742,570529,8154278,8801050,15601272,13740653,46973944,40172209,43627044,37627058,39972316,36372682,43071879,31935189,429547739,429907783
2,000004,2017-09-20,0.0053366174055828886,0.009852216748768461,1.1565363857655102,12245.0,54434.36033477641,443,6748025,5726098,477005,364590,1805086,1909239,1486704,1260681,1218173,1227323,469542,443480,383865,0,907650,0,0,520785
3,000005,2017-09-20,-0.0018867924528301883,-0.0037735849056602655,0.1295149701556563,13125.0,85737.98170814125,1678,37864368,23508509,1473682,1108629,8985035,5577413,8215899,5183022,8477441,3199413,4053984,1724542,1671809,2004836,470400,415520,4516118,4295134
4,000007,2017-09-20,-0.005063291139240533,-0.0012658227848102444,0.6297074802137644,9414.0,62294.51399066458,629,13133290,5534092,808279,411912,2203673,1887372,2138515,1052140,3006432,1162585,2296236,462260,1321713,0,1358442,0,0,557823
5,000008,2017-09-20,-0.006479481641468721,-0.011879049676025821,0.20878838443904818,18300.0,156973.66032174986,1970,77192823,52987446,1994329,1450858,11003280,6943782,9125651,5430664,12795599,8359847,8244503,4848869,5111877,4476110,8283959,4943017,20633625,16534299
6,000009,2017-09-20,0.00849256900212314,0.014861995753715496,0.17061944169630344,47400.0,297277.9551313371,3053,187579809,220095550,1331961,1655016,12800552,14080910,17889870,17931450,31918956,28669885,22600294,24305110,19247384,15977335,16627761,17470917,65163031,100004927
7,000010,2017-09-20,0.0,-0.0038910505836574627,0.2037339428790234,15102.5,65016.68323295004,636,11333742,7589896,459311,423127,2204613,4708706,2382225,1558535,1927207,380935,1426400,518593,352920,0,407200,0,2173866,0
8,000011,2017-09-20,-0.008983451536642928,-0.014657210401891163,0.3987355313148551,48799.0,257354.90240691692,2815,197933036,124690987,826764,767236,13638324,13023919,19260558,15881556,30390693,24336494,26499026,16612205,17193872,10489789,15311919,9015905,74811880,34563883
9,000012,2017-09-20,-0.0023068050749711633,-0.0046136101499422155,0.21990440028623226,17220.0,103553.93827805368,1555,44071637,33315603,1252944,1433815,6771772,7334937,8129083,6062103,8518294,6668007,5596862,2745144,3176310,2881071,3894447,2229472,6731925,3961054
10,000014,2017-09-20,0.0028885037550550052,0.0023108030040439598,0.5749032412926315,17260.0,59188.9163332814,906,20184366,13930896,678798,585542,5261528,3496673,4660636,3049694,4955957,4325230,2340757,1129881,1289816,1343876,464176,0,532698,0
11,000016,2017-09-20,0.003355704697986628,0.003355704697986628,0.2360442619553053,9600.0,63515.08889125233,637,9767243,8724263,519229,595420,2767707,2465653,2106138,1041785,1378556,1863037,982747,1532320,1046132,0,416572,459093,550162,766955
12,000017,2017-09-20,-0.007453416149068359,-0.007453416149068359,0.31853710764315485,11228.0,52951.31163710782,638,10241887,6504278,668995,696977,3363784,2665131,1520443,1255021,1932808,992752,1486860,431205,631397,0,0,463192,637600,0
13,000018,2017-09-20,0.0076142131979695105,0.0,0.21290530368237917,16537.5,84442.50682435314,1370,31114686,37292302,988008,1325000,6159316,5679426,4820494,5200929,7156283,16876642,3941139,2175370,4666032,2031172,2160401,1416281,1223013,2587482
14,000020,2017-09-20,0.006649616368286315,0.002557544757033181,0.7652470605764374,15764.0,67156.25005315643,652,11907772,10594348,653736,585143,3590969,3417376,2429261,1993538,1917166,2304629,462821,1073684,1388614,305448,0,914530,1465205,0
15,000021,2017-09-20,0.05882352941176472,0.06548279689234193,0.17278160233880094,33063.5,382081.0472065864,2726,138478975,192678863,1862745,1967210,11617721,11235416,15182808,13449553,19091588,22733388,15967448,15130179,11612625,10705330,8223388,11646653,54920652,105811134
