,code,date,pchange_whole,pchange,change_std,amount_median,amount_std,length,sumsell,sumbuy,sell_vol_0,buy_vol_0,sell_vol_1,buy_vol_1,sell_vol_2,buy_vol_2,sell_vol_3,buy_vol_3,sell_vol_4,buy_vol_4,sell_vol_5,buy_vol_5,sell_vol_6,buy_vol_6,sell_vol_7,buy_vol_7
0,000001,2017-11-29,0.00655498907501828,0.004369992716678706,0.23277756654893914,162278.0,941428.8530525027,3484,696592733,814410184,421259,296448,8462426,7488255,17143392,23290088,45852661,48734217,44192125,47197749,27492356,40091965,34495347,38351062,518533167,608960400
1,000002,2017-11-29,0.09876543209876543,0.04580896686159841,0.5173373846526302,208000.0,815469.4824543908,3545,610222855,884534356,283602,414769,6238117,7002261,15685374,15396801,40655624,47080270,45203752,40445350,48172177,63804957,48052614,48813802,405931595,661576146
2,000004,2017-11-29,-0.035889686437476365,-0.03475632791839811,0.6898406309626967,17762.5,73377.10611377317,1476,36931405,24052886,842543,994999,7806436,6436830,8857895,4841413,8940035,4235598,4263938,4443047,980553,1780721,414756,1320278,4825249,0
3,000005,2017-11-29,0.0023640661938533203,-0.0023640661938535423,0.1809720592583422,4200.0,38385.45929357601,546,4942131,2932654,597726,494982,1993611,913701,828777,469206,177092,665340,253442,0,672483,389425,419000,0,0,0
4,000008,2017-11-29,0.0060240963855420215,-0.008433734939759074,0.2890818657325946,5761.0,73055.40430462568,824,12469739,6488043,1246995,709558,3101641,1661400,1955034,758862,1758196,622966,263862,244134,330800,395587,943699,815576,2869512,1279960
5,000009,2017-11-29,0.014454664914586024,0.010512483574244502,0.16934892146294914,15380.0,105773.22147423998,2022,46211935,57097247,1959625,1483719,10773340,7953043,7445556,9733226,11727122,8590211,4652568,6577383,4549419,6953876,1726802,3537157,3377503,12268632
6,000010,2017-11-29,0.0,0.003824091778202643,0.13797288025930365,8336.0,53398.158001802476,1439,20068511,15939550,1145154,1596930,5051046,4985886,4656718,3592371,4011230,3203697,2274014,876233,962093,698809,0,461100,1968256,524524
7,000011,2017-11-29,0.020820939916716297,0.0005948839976206433,0.5244214370481661,15084.0,37159.62216325859,1027,14687034,11777724,870532,888358,5772049,4554728,3380682,3495628,3154000,1859894,1176771,979116,333000,0,0,0,0,0
8,000012,2017-11-29,0.020540540540540553,0.024864864864864833,0.16437437046420467,63920.0,489961.69765735767,3173,242780760,316403688,1308021,1091798,12973840,12291687,19746596,20773084,39056265,33247859,29848220,32148417,17798139,22102996,28691924,17451675,93357755,177296172
9,000014,2017-11-29,0.01284109149277679,0.0024077046548955927,0.4869240779647681,7413.0,30989.732708928983,654,5794140,5587048,770662,657614,2305210,2157453,1368347,1030617,1349921,1193590,0,547774,0,0,0,0,0,0
10,000016,2017-11-29,-0.004694835680751019,-0.021909233176838794,0.15914598931630033,14444.0,135898.92872669923,1614,57001308,25643394,1305197,1283855,8327992,6186623,7251795,4616387,8342549,4766968,5772940,1732571,5393921,2334971,2356654,817344,18250260,3904675
11,000017,2017-11-29,0.0,-0.0014925373134327957,0.3620766703827479,6660.0,25082.488249175938,342,2739768,2430721,411431,294540,1227389,1080430,504017,771423,596931,284328,0,0,0,0,0,0,0,0
12,000018,2017-11-29,-0.004255319148936176,-0.005673758865248235,0.21364598289375714,2796.0,45338.236721517926,1089,11447853,7759343,1202001,672213,3561956,2035378,1792454,1435603,1813377,2247406,1727726,481611,373939,327132,418800,0,557600,560000
13,000020,2017-11-29,0.006297229219143663,0.006297229219143663,0.7301662542910943,9588.0,493214.7140784725,472,37823508,1837316,1180922,0,3481099,0,1722644,0,4135624,0,2572780,0,1316752,0,1804142,0,21609545,1837316
