,code,date,pchange_whole,pchange,change_std,amount_median,amount_std,length,sumsell,sumbuy,sell_vol_0,buy_vol_0,sell_vol_1,buy_vol_1,sell_vol_2,buy_vol_2,sell_vol_3,buy_vol_3,sell_vol_4,buy_vol_4,sell_vol_5,buy_vol_5,sell_vol_6,buy_vol_6,sell_vol_7,buy_vol_7
0,000001,2017-09-28,-0.00910746812386154,-0.006375227686703178,0.19476748106450942,31697.0,449341.87531495054,3183,246955584,194253124,1392349,2397034,12134148,12713789,12491278,25442481,28121579,28104186,16033924,16331724,12050860,12656782,6367962,4359004,158363484,92248124
1,000002,2017-09-28,-0.0218518518518519,-0.011481481481481426,0.4827379679993535,53610.0,405902.25889372383,3130,233649953,210599288,751417,1162252,12807138,14298955,24016557,20942582,34911807,31967449,22031076,20587763,13909580,16528447,9626897,7908764,115595481,97203076
2,000004,2017-09-28,-0.0269709543568466,-0.01576763485477184,1.1584018727686947,11962.5,113275.1715427695,432,5594198,4046424,319880,548734,2715544,1545942,1095402,660704,840358,490012,216034,484758,0,316274,406980,0,0,0
3,000005,2017-09-28,-0.015717092337917515,-0.00982318271119842,0.18200122654778325,7575.0,66994.64458652152,782,13985733,4908371,946177,510107,3673699,1814647,2120492,1473159,2563321,423760,1454964,204423,0,0,890120,482275,2336960,0
4,000007,2017-09-28,-0.001203369434416346,0.013237063778579916,0.507452666279145,18359.0,131435.62022992023,1073,28935629,31594086,683606,875777,4288585,4887184,5411226,5078203,6188999,6614984,3038302,2337537,1686842,2693592,890909,2265469,6747160,6841340
5,000008,2017-09-28,-0.008055235903337232,0.0,0.25481294513677366,16568.0,115875.82761614374,1163,24523520,26514404,896211,1162384,4241049,7314184,3802597,4308541,3693230,3879565,3348050,1655911,3474068,1856851,1865873,889240,3202442,5447728
6,000009,2017-09-28,-0.0011111111111110628,0.0033333333333331883,0.19142467000111427,22575.0,220855.93101481537,2213,97674839,93661982,1458923,1988289,8877293,10293646,9777380,10338327,12433137,13401835,9275241,10955337,7324451,6434822,7718399,7278216,40810015,32971510
7,000010,2017-09-28,-0.019230769230769384,-0.00576923076923086,0.18959558110620617,12987.5,70968.88905095807,752,15109883,13197136,525690,560249,2892543,3092541,3426467,2886928,4318809,2661468,1801157,258000,611650,313425,407160,2248399,1126407,1176126
8,000011,2017-09-28,-0.013917525773195827,-0.010824742268041088,0.505060516493133,19270.0,162773.27967630426,1475,52479580,22288325,1236942,1385617,9114781,6818598,9694240,5147704,9163511,5170378,4313358,1737966,1775215,1041792,2318415,403410,14863118,582860
9,000012,2017-09-28,-0.005980861244018976,-0.0023923444976076125,0.25894116300227754,10008.0,130090.22758202588,1042,27205462,12349577,1005746,1276600,4423614,3743355,4155022,2425084,4447315,2377116,1001100,537530,1044011,346898,862081,459799,10266573,1183195
10,000014,2017-09-28,-0.002389486260453988,-0.0017921146953403522,0.9065786566683796,10032.0,61326.80761932906,340,5631954,2965359,338105,316128,2354196,704332,896676,803138,506447,600437,217230,203984,0,337340,484300,0,835000,0
11,000016,2017-09-28,0.021428571428571352,0.03035714285714275,0.18048501512207063,11580.0,71916.58604549663,967,14984599,16960972,807051,760761,4067497,4316760,4016810,2386594,3788197,4311088,1179119,818171,314465,382551,811460,1401068,0,2583979
12,000017,2017-09-28,-0.01658163265306123,-0.008928571428571508,0.4497188322375921,7790.0,37044.576686773355,303,3999843,2142122,394657,236542,1825797,865927,374528,448955,791061,590698,226300,0,387500,0,0,0,0,0
13,000018,2017-09-28,-0.008805031446540879,-0.0012578616352201255,0.24900219304916013,11910.0,54473.20107392327,1019,19018229,12212212,1250957,798867,5642449,3241605,4631571,3682043,4387820,1567038,2269056,545053,396500,775124,439876,443372,0,1159110
14,000020,2017-09-28,-0.018037135278514582,-0.018037135278514582,0.6629541832118451,9290.0,56906.674914105664,808,13528876,3722366,1652964,534760,3777108,2306559,1661109,666275,2012996,214772,772100,0,1058102,0,403518,0,2190979,0
15,000021,2017-09-28,0.011840688912809538,0.019375672766415608,0.206775699391484,18920.0,139282.4133480482,2020,45311536,68075762,1940014,1645837,8933283,9895511,8357165,12138776,12576448,10297657,4808487,6347874,2993177,3190920,1772884,4123193,3930078,20435994
16,000022,2017-09-28,-0.019253438113948862,-0.0172888015717092,0.8638993481500593,15192.0,102801.95878065901,867,29687408,13563057,438799,746407,4163730,3541606,4046053,2557843,6173727,3247506,5985666,1510341,1262795,974542,1300807,445807,6315831,539005
17,000023,2017-09-28,-0.0045586406962286885,0.0008288437629506706,1.3203865585150245,12120.0,193389.88087066647,333,7222385,4189105,335452,305052,1819438,1445027,770186,1307492,496678,540018,0,281300,310071,310216,0,0,3490560,0
18,000025,2017-09-28,-0.04058295964125569,-0.00627802690582957,1.284375595174103,13410.0,96003.4651469679,1205,22971624,18272454,1313086,1488640,7042851,6054593,4619507,3497301,3891343,2051208,1891651,1217580,937291,0,0,887607,3275895,3075525
19,000026,2017-09-28,0.00949913644214151,0.015544041450777257,0.4359660881982108,11600.0,82428.67722916696,705,10541821,13663155,594699,454422,2876604,2589636,2482195,1576791,2731049,1651904,1178296,2533618,678978,774561,0,816444,0,3265779
20,000027,2017-09-28,0.007788161993769416,0.0015576323987538387,0.2528578880717883,5977.5,61142.55012828553,644,7354740,8352703,473018,1085268,1754003,1905624,1027228,1464093,1390227,1022206,1047853,689080,1033251,659976,0,936182,629160,590274
21,000028,2017-09-28,-0.0009007656508032147,0.0015012760846719875,2.932553375028153,19995.0,62167.93151171088,515,11289837,6463703,635171,347514,3374282,1971680,1070345,1294814,2315118,1253606,1831347,918838,1396574,677251,0,0,667000,0
22,000030,2017-09-28,-0.012401352874858995,-0.01014656144306647,0.30396636575656144,7016.0,62451.636063079706,851,14419439,7309121,715216,902304,2504155,3252906,2960565,1841169,2948758,754053,1679764,207090,1013834,351599,457794,0,2139353,0
23,000032,2017-09-28,-0.004548900682335044,0.0007581501137225999,0.4549232947230034,14652.0,58153.799375759016,840,13652519,13604647,625820,728149,4829170,5400438,2982938,2393532,3221977,1762153,756804,508608,675880,1442692,0,0,559930,1369075
24,000034,2017-09-28,-0.00917431192660545,-0.0077981651376147765,0.515034217630134,21855.0,146234.30719589634,1796,49776656,55097052,1998136,897688,9727458,7931908,7201232,7544536,9689575,8471750,6655111,4237761,2695560,3965982,3540779,4031366,8268805,18016061
25,000036,2017-09-28,-0.029013539651837617,-0.02030947775628622,0.23736181941220247,26311.0,222183.17570657868,1899,102620690,63540228,951889,1079350,8096197,8264076,9590546,9302816,14070284,13806655,9671617,8700057,5512855,2958156,5662803,4427338,49064499,15001780
26,000037,2017-09-28,0.0,0.0011481056257174327,0.536119278370188,8720.0,70775.7587928088,263,2835990,4010101,364262,235515,913589,951541,649597,478343,332904,158886,575638,555501,0,318698,0,0,0,1311617
27,000039,2017-09-28,-0.0016474464579901982,0.007138934651290452,0.4402594844687246,12747.0,167913.29717301813,1711,39286734,62125800,810222,2145899,5898435,8520085,4731123,7163723,7905229,8185579,5671456,5189913,3385251,3808025,851720,1861610,10033298,25250966
28,000040,2017-09-28,0.0013386880856760541,0.004016064257028162,0.4620231869696024,10367.0,227966.47129248004,1047,32682410,43870796,596379,653271,3311187,2474055,8686339,3179636,4289041,3310238,2639213,5833083,1746183,703243,1354640,3070681,10059428,24646589
29,000042,2017-09-28,0.0,0.007864488808227321,0.5642718234191645,1667.0,13018.524490226031,858,2035085,2738375,311894,1334304,804736,975328,677884,310173,240571,118570,0,0,0,0,0,0,0,0
30,000043,2017-09-28,0.00569259962049351,0.004743833017077925,0.45670422656827153,21230.0,153995.56111783473,532,11124286,19605066,339021,303285,3158443,2009661,2418919,2168774,2906568,2035526,962209,1885107,392518,1365462,412542,845075,534066,8992176
31,000045,2017-09-28,0.00522648083623678,-0.002613240418118612,0.40723090124466044,12584.0,54332.94849798453,794,14325894,11183246,524991,618165,3971324,3731083,3644590,2235158,3725037,2133761,250800,2076518,997616,388561,0,0,1211536,0
32,000046,2017-09-28,-0.013365735115431487,-0.013365735115431487,0.3221878658314214,8170.0,153076.48518440363,652,22705126,7715283,237157,1131235,1281286,2621990,1588929,1518548,2744625,688268,2400103,677987,971680,646045,858600,431210,12622746,0
33,000048,2017-09-28,-0.010958904109589107,-0.0031311154598826496,2.493480343119566,10180.0,43043.44605441754,104,1759762,629510,126509,70191,354316,380948,281286,68850,331801,109521,665850,0,0,0,0,0,0,0
34,000049,2017-09-28,-0.007802093244528963,-0.004757373929590858,1.3267860879750817,26247.5,106252.51718091097,1568,56535389,37692286,571328,664265,9467511,7075244,10476961,7032930,13503798,7279824,7027592,5114346,3304427,3921717,2613183,2798365,9570589,3805595
35,000050,2017-09-28,0.027576853526220635,0.015822784810126445,0.42060492502763597,49478.0,491673.7003433653,2767,213370369,244657292,907403,921588,14633202,11745667,17809405,14011689,29701331,26459905,26486737,19643975,12050973,12058593,11614550,16554587,100166768,143261288
36,000055,2017-09-28,-0.0038910505836575737,0.0,0.2673747371097895,8470.0,76649.82931342332,831,13905092,15315097,1207802,743583,3453273,2993658,2479689,2172796,3063608,2434479,917251,2445419,2183824,1459247,0,846005,599645,2219910
37,000056,2017-09-28,0.02224052718286651,0.03377265238879734,0.44608954097580816,12580.0,89323.2454312687,741,6111239,21272197,378388,719604,2200064,5363371,1608128,3841228,1551720,1481226,0,2300240,372939,718041,0,2840530,0,4007957
38,000058,2017-09-28,-0.013977128335451172,-0.007623888182973326,0.35631888025256253,8591.0,32966.82315040097,487,6766776,3915462,515387,575619,2535677,1530740,1414883,898010,2017689,911093,283140,0,0,0,0,0,0,0
39,000059,2017-09-28,-0.017921146953404965,-0.009856630824372714,0.28653984497821605,16500.0,281829.45173566096,1517,64023711,55467998,680801,1606526,5063147,6078796,5451811,6041340,7968484,16435371,4528899,5814755,2383819,3725317,1426009,2594516,36520741,13171377
40,000060,2017-09-28,-0.013104013104013101,-0.01064701064701068,0.21579202816663573,14508.0,239587.89526189712,3205,159638900,136234846,2942941,2776105,9614685,12123241,9810400,10781792,18231909,17786152,14534903,11354096,15850653,12306026,16026736,7642620,72626673,61464814
41,000061,2017-09-28,-0.020607375271149864,-0.022776572668112838,0.20146833260842006,12655.0,100182.34945578978,2096,57730143,26073842,3181135,1086660,13001598,5294467,8523043,4480807,11404233,4668550,5192013,3094212,4377544,2100062,4494278,978090,7556299,4370994
42,000062,2017-09-28,-0.003669724770642202,-0.0007339449541283738,0.900647094089362,24336.0,117516.61830624889,915,25374470,27958301,521663,555026,4683821,4268952,5445194,3671931,4122624,5967682,3703089,4306108,975796,1314736,866571,929565,5055712,6944301
43,000063,2017-09-28,0.005357142857142838,0.0035714285714285587,0.4699162818047838,233833.5,906818.1375936245,3552,841156968,956362349,190354,179289,6052542,6160937,16856954,16885721,37021695,46372076,41436771,47988312,44614882,48929853,49154821,48433790,645828949,741412371
44,000065,2017-09-28,0.007650765076507637,0.00855085508550868,0.6981939200089821,13440.0,60852.11183495438,1012,16603045,18397941,1183845,734814,4761257,4300879,3461847,3778380,3701743,4721541,2112689,2435482,640640,0,0,1268939,741024,1157906
45,000066,2017-09-28,-0.0023068050749711633,0.009227220299884653,0.201526517178105,26115.0,248978.83622485193,1852,81443739,90722534,1495514,1203300,8041294,9037035,9563061,9290864,11229087,11072313,8070519,7974891,5250049,7703556,7977835,6259871,29816380,38180704
46,000068,2017-09-28,-0.02052785923753675,-0.01026392961876832,0.24866695547701687,10944.0,72530.55137374937,752,14442159,9115583,529966,689128,3784158,2619222,2133295,2212243,2875284,1721262,1369429,1098802,1406460,337500,409792,437426,1933775,0
47,000069,2017-09-28,-0.014440433212996484,-0.014440433212996484,0.15727273461890967,23100.0,323951.0156766879,2798,173188308,157512301,1521448,2323781,10196056,11159474,10862386,10358814,16044107,32034314,10540676,23066464,6783575,8990368,10824727,9635225,106415333,59943861
48,000070,2017-09-28,0.008291873963515828,0.016583747927031434,0.22380486486241785,47082.0,261564.41711582956,2911,211029943,186994981,1220416,1283341,12170338,12047634,15730936,15641181,26617974,26815071,22754368,18595554,20830000,17948376,13377347,17991949,98328564,76671875
49,000078,2017-09-28,-0.024169184290030232,-0.01963746223564955,0.12815433768895637,26691.0,221443.4739457543,2675,145650870,77282589,1915881,1578655,14327267,9833369,14176924,14116594,23585217,17029486,16752525,9995831,14769150,7190568,13674667,5297428,46449239,12240658
50,000088,2017-09-28,-0.010112359550561778,-0.008988764044943864,0.2393229045075648,9713.0,80851.51030468068,1383,28254973,18358763,1286861,1892413,7191664,4494037,5775733,2299489,5921568,2268905,3359941,1994815,1087154,1017803,1328048,1821206,2304004,2570095
51,000089,2017-09-28,0.004678362573099282,0.004678362573099282,0.22495587505959905,6864.0,43918.3632307685,1445,12722590,16190790,873437,2110927,4079393,6251210,2653867,3221145,3273348,2008593,692999,1213593,0,0,429000,870522,720546,514800
52,000090,2017-09-28,-0.029918404351767958,-0.016319129646418795,0.3169946728893856,11990.0,136835.1298255792,1211,32167102,14710248,590699,1400664,4204026,6500117,2453340,2235304,5356334,1803407,3580862,646066,1826899,366152,933492,0,13221450,1758538
53,000096,2017-09-28,-0.0007112375533427917,-0.0035561877667141806,0.9656971122474381,8412.0,29082.2468278356,211,2600236,886551,278900,172609,1059406,484230,821245,229712,103526,0,0,0,337159,0,0,0,0,0
54,000100,2017-09-28,0.0197740112994349,0.0,0.07818417721718411,11665.5,277715.3199720314,2062,65905606,64558068,1473438,1407360,9379343,6866012,8213846,5983690,8977301,7469772,5418638,3056571,3794001,1771164,3209977,1667213,25439062,36336286
55,000150,2017-09-28,-0.03140613847251961,-0.010349750178443973,0.9805288103351429,24921.0,139033.24034473248,818,24468389,23306037,711250,266740,7397007,1695415,5968285,1867089,3779270,2438063,1757174,4426787,1275295,2852854,0,1791965,3580108,7967124
56,000151,2017-09-28,-0.013172966781214268,-0.004009163802978222,0.7237899834777097,17380.0,61498.46193241558,581,10805895,8763844,466444,499557,2854370,2798594,2923680,2632021,2178056,1561730,854225,920462,0,351480,0,0,1529120,0
57,000153,2017-09-28,-0.013820335636722691,-0.001974333662389083,0.4409222462319408,10140.0,62869.49756987281,527,11237977,5601433,492980,450003,2540552,1458401,1601867,792060,1877982,1201722,2453274,880837,993970,398190,1277352,420220,0,0
58,000156,2017-09-28,-0.00970200970200974,-0.00485100485100487,0.5838469812379541,14380.0,80111.94893686782,610,14174439,7127149,484712,358301,4621622,1878773,1704824,1696064,2474300,2121518,825322,712243,0,360250,452025,0,3611634,0
59,000157,2017-09-28,-0.0022321428571430157,0.0,0.10733275020457551,6727.5,87777.55518207405,1748,27594688,26105962,1631392,2394622,5358075,5298295,3084603,5387640,4204706,3092196,3822008,1372365,1302811,337751,2727292,3167511,5463801,5055582
60,000158,2017-09-28,0.02207293666026877,0.016314779270633295,0.25856848633053087,21020.0,88527.93392594198,1624,30862834,51440192,993995,931774,7375920,8590312,7607567,9673457,7062185,12369899,2761761,6633649,2345551,2699178,1346938,4573465,1368917,5968458
61,000159,2017-09-28,-0.01615271659324513,-0.010279001468428639,0.2420627991723005,11526.0,53951.97584284832,791,14897206,7745037,772764,703419,4395313,2777762,3634396,1903878,2305131,1320642,1770825,0,0,1039336,1409273,0,609504,0
62,000166,2017-09-28,-0.005136986301369939,-0.001712328767123239,0.15335165404383416,11660.0,241082.43887998347,1452,62377972,35567881,1226866,1128200,5761054,4797657,5604262,3559681,10710052,5164490,9323449,2982625,4751703,2995424,3194618,480392,21805968,14459412
63,000333,2017-09-28,-0.007767877541695278,0.001370801919122533,0.8008138790034395,74094.5,938845.517665264,2988,346704047,481921331,756557,1077126,9886933,12875403,16950651,20959916,26960835,35167542,20195984,35223419,16127593,19470130,16335103,27230842,239490391,329916953
64,000338,2017-09-28,0.0,0.0013568521031206426,0.1295142975171109,12563.0,249438.615180292,3247,126802897,76165370,4420240,1457326,16497531,8730606,19559296,9400227,13911122,8420447,9884754,5455307,8344234,4638550,3900866,1801059,50284854,36261848
65,000400,2017-09-28,-0.013981762917933183,-0.008510638297872353,0.3880247387223251,14733.0,129718.42402060934,1797,47032959,28862030,728131,2335293,11151455,7436658,7004161,5300127,4939952,5417566,3926450,1879357,1986154,1081029,1459941,423800,15836715,4988200
66,000401,2017-09-28,-0.025903614457831292,-0.0072289156626507145,0.32921527593738414,34818.0,325034.9436917899,2543,153831242,119654779,1409485,1503158,13460853,11230790,16934452,14407072,21858491,25463670,12484351,10183410,13364232,6758876,4271053,5659567,70048325,44448236
67,000402,2017-09-28,-0.03671875000000002,-0.03749999999999998,0.2403870274744256,30650.0,491412.8588782917,2842,215200917,203269938,1551746,1933842,7954004,15616060,11042979,16762391,14521780,19984056,14562764,19867456,10257940,14984764,12365282,10670311,142944422,103451058
68,000403,2017-09-28,-0.006953642384106007,-0.001986754966887383,1.0045028660048154,33269.5,106192.42853534607,904,36280342,19869773,462642,504930,4208176,3495171,14203589,3420051,3902577,4292104,1909461,1528837,2788920,3160349,2293147,813634,6511830,2654697
69,000404,2017-09-28,-0.002587322121604174,0.0038809831824060392,0.2639722909471163,15520.0,127255.35817273488,857,24553918,29376259,472303,869442,2949130,4320389,3009489,4283795,5248183,4105715,3460274,3367815,2443044,3381257,1245439,3090988,5726056,5956858
70,000407,2017-09-28,-0.011056511056511065,-0.0073710073710073765,0.3169561491231536,4854.0,93607.95829597184,659,15391516,8304007,623885,442703,1779447,2241724,1705888,2427874,1999520,1491079,1517283,204930,636264,1039501,3476874,456196,3652355,0
71,000408,2017-09-28,0.018085106382978777,0.018085106382978777,0.38726220629480396,38710.0,423987.05714223674,2362,149534514,180289256,1203383,1020692,10414871,10368339,11383475,12773202,19452565,19471892,13841017,26099065,12112905,14546606,8002721,12536618,73123577,83472842
72,000409,2017-09-28,-0.020491803278688603,-0.002732240437158584,0.30775717762901256,9317.0,48215.09022444476,565,9920870,4378894,544983,609040,2748195,2153060,1602299,656452,1844230,960342,1639544,0,1094350,0,447269,0,0,0
73,000410,2017-09-28,-0.007927519818799578,0.0,0.3220822729323221,8900.0,50231.962482323106,751,11167850,9320355,935727,839297,3549691,2654799,3439407,2350315,2031104,992705,546936,497463,664985,1362776,0,0,0,623000
74,000411,2017-09-28,-0.005581395348837281,0.005581395348837281,1.4399313119952444,8652.0,32538.026657288636,222,2598344,1396325,377247,147045,1225831,610995,183028,367805,509838,270480,0,0,302400,0,0,0,0,0
75,000413,2017-09-28,0.01780943900267129,0.016918967052537814,0.18960054632512308,179483.0,1220165.9702527013,3512,988627571,944799512,323571,301406,8201116,7655796,22090553,16897304,49130443,42512290,48078308,42098145,42165755,37124980,42607083,33874514,776030742,764335077
76,000415,2017-09-28,-0.012030075187969946,-0.006015037593984918,0.1731814107243705,4648.0,83515.16381636962,1476,23720300,10767756,1583256,1290339,4538695,3689638,4767249,2132062,2119646,1108685,509680,938594,985979,331500,1437278,0,7778517,1276938
