,code,date,pchange_whole,pchange,change_std,amount_median,amount_std,length,sumsell,sumbuy,sell_vol_0,buy_vol_0,sell_vol_1,buy_vol_1,sell_vol_2,buy_vol_2,sell_vol_3,buy_vol_3,sell_vol_4,buy_vol_4,sell_vol_5,buy_vol_5,sell_vol_6,buy_vol_6,sell_vol_7,buy_vol_7
0,000001,2018-03-30,-0.0126811594202898,-0.007246376811594013,0.197997689375701,67890.0,475438.79761297686,3112,292021500,312753229,664598,1180754,8871609,14584921,14734289,22933228,28694641,38949077,26318302,28917494,32812185,35095831,23721687,26279219,156204189,144812705
1,000002,2018-03-30,-0.012166172106825024,-0.004451038575667865,0.5696385086530174,159720.0,899561.3365338396,3502,688873344,665747592,311151,475694,6938321,7623592,17833931,19269863,45197956,50208514,41899159,42871321,41785471,39406925,33029464,37972374,501877891,467919309
2,000004,2018-03-30,0.003954305799648505,-0.0008787346221442727,1.27069424768264,11400.0,48393.603405150156,320,3814842,4047853,218414,370476,1396822,1583409,1439403,684892,122309,118820,206024,200376,0,678760,431870,411120,0,0
3,000005,2018-03-30,-0.042183622828784184,-0.04466501240694798,0.16214438495701244,5318.0,114004.10186883985,618,12546149,7586916,624223,650035,1968444,1135235,1422498,790145,2557342,1451165,795528,1968366,713796,0,1367929,467600,3096389,1124370
4,000006,2018-03-30,-0.012064343163538882,-0.009383378016085797,0.16174526502772263,23792.0,121085.84489679341,2130,71994453,49876709,1453379,1421550,14663715,9555001,11299393,8546067,14954845,8746579,6317156,4832848,3878497,4592895,4042550,863296,15384918,11318473
5,000007,2018-03-30,-0.0027835768963117014,0.0013917884481560172,0.5975735882521215,14455.0,41487.05282895777,578,8881367,6792429,409052,461711,3247964,3033751,2178065,1422567,2069023,859753,636748,277210,340515,332050,0,405387,0,0
6,000008,2018-03-30,0.0,-0.004385964912280715,0.1608087854721297,2046.0,59639.37984627592,1811,20076476,10918024,2127371,1139457,5367938,3508805,2953824,1420334,2157231,2401758,1077039,839876,1641688,667196,838253,433070,3913132,507528
7,000009,2018-03-30,-0.0016447368421051989,-0.009868421052631637,0.16106035244515188,12705.0,148477.15703638602,1427,53867684,28493329,1063545,1172229,5152374,5710379,5577625,4912554,7676532,7871317,4766850,3340088,5891509,1324788,2642584,1312640,21096665,2849334
8,000010,2018-03-30,0.0022222222222221255,0.0,0.18744278640983583,5850.0,42696.55815921927,576,5196862,6012589,599904,633226,1757112,2197776,666908,1193296,918928,744682,866461,705859,387549,0,0,0,0,537750
9,000011,2018-03-30,-0.00867410161090465,-0.0074349442379182396,0.39741960144704125,19164.0,119454.54218707734,1650,51089683,32035061,1221859,1403377,8098177,7889798,8436646,7716452,10694360,6662882,6715324,4120706,3859348,1044382,2266144,0,9797825,3197464
10,000012,2018-03-30,0.0040000000000000036,0.002666666666666595,0.2066223303247025,9072.0,77620.22508324872,1318,20133827,24901001,927657,1935282,4110205,4895421,3786295,3540847,4148989,5118249,2463139,2895723,2540911,3477533,860737,421825,1295894,2616121
11,000014,2018-03-30,-0.019920318725099584,-0.016733067729083784,0.2645459338385705,25140.0,715360.0391119614,2257,139843770,154651015,936060,1811164,8558618,12493789,9108803,10789279,12172378,14369355,9834903,10762582,7627510,9281274,5464954,4879911,86140544,90263661
12,000016,2018-03-30,0.0028694404591105283,-0.0028694404591104172,0.18484263476281917,14595.0,113464.01928839037,1423,35848963,41295374,1213669,1119597,6695496,5188766,6167877,4449045,7101855,5634791,4341415,6673638,2493831,5462891,1290294,3157603,6544526,9609043
13,000017,2018-03-30,-0.0017857142857142794,-0.0017857142857142794,0.26585422832507694,8385.0,37326.31579559158,443,5507781,3974787,345237,461778,1793018,1708802,1326578,1058458,1175547,500592,506557,245157,360844,0,0,0,0,0
14,000018,2018-03-30,0.0016393442622952836,0.003278688524590345,0.16698862745744703,16578.0,96645.26812218117,1335,29614741,31484822,1305407,885518,5409157,7617570,5096371,5688816,4308769,6820402,3869916,3042585,2681168,2910186,429012,1751286,6514941,2768459
15,000020,2018-03-30,0.022403258655804503,0.02104548540393747,0.39675064796993875,15120.0,80860.46572721624,1380,30627587,26103509,1091435,1027887,6785011,6173459,7093619,5211474,5971208,5320879,3483411,3547732,1397860,1715553,1709516,1392936,3095527,1713589
16,000021,2018-03-30,0.028235294117647136,0.0235294117647058,0.16948319778637927,23436.0,118749.78608987661,2519,65647724,87345680,1496329,2147631,9946656,15468283,13059830,12345260,14160594,18670463,9987377,9219182,5880840,5815650,4952596,2668688,6163502,21010523
17,000023,2018-03-30,-0.024312896405919715,-0.02854122621564492,0.529177778113943,15028.0,71358.34513291142,1280,29162680,18594438,1197261,1191318,5727697,5338098,4817838,4165629,7613438,3844884,3463323,1914923,2061918,368800,2177598,437544,2103607,1333242
18,000025,2018-03-30,0.0037634408602149616,0.005645161290322331,0.836318456190404,22314.0,64546.20980205513,1979,42781080,41279754,1295579,1323065,11605115,11025373,9009114,8752306,12208546,8898102,5240533,5276929,2087273,3049287,483340,1770697,851580,1183995
19,000026,2018-03-30,0.01679104477611948,0.020522388059701413,0.3749162426993786,16065.0,101955.30050197213,817,13300082,21724853,732530,447412,4211150,4051930,3567406,3065130,1949904,3394490,1659432,2678956,655500,1718303,0,860760,524160,5507872
20,000027,2018-03-30,0.005163511187607606,0.0068846815834768815,0.230292031713331,5840.0,78827.10749992261,636,7348292,13296125,579607,638568,1979408,1628687,1605871,1027940,2244134,2062926,293986,2856992,645286,1528534,0,0,0,3552478
21,000028,2018-03-30,-0.016862291287816245,-0.016035708381550662,1.6483190629188924,17874.0,103601.96436267935,1349,26427300,18948311,1031843,700041,9533779,7309234,2755447,3915580,1807891,2790516,1596082,1051160,1346300,740760,1799236,911530,6556722,1529490
22,000030,2018-03-30,0.0014005602240896309,-0.0014005602240896309,0.22415558984191275,2864.0,35957.32228262417,1015,7651625,8284187,779131,925541,2188003,4119777,1108316,1306049,1776718,1125961,1016104,490050,357213,316809,426140,0,0,0
23,000032,2018-03-30,-0.0069375619425173785,0.007928642220019766,0.3190906941607668,10180.0,42380.7185315162,1000,14040790,11440585,759223,711807,5332198,4013842,3826049,2379556,2739990,1854011,616504,879944,339010,1601425,427816,0,0,0
24,000036,2018-03-30,-0.0058616647127782695,-0.0058616647127782695,0.24381273228816236,11063.0,125356.98167800799,1224,33136372,18989468,1073528,1219644,5114817,5010540,4469113,4454133,4874133,2735231,2886069,1594278,1419207,368073,2358260,0,10941245,3607569
25,000037,2018-03-30,0.004213483146067398,0.004213483146067398,0.27629843598473236,8646.0,38735.77389917819,664,8841453,4727645,761826,636523,3177893,2472175,1832341,965805,1009246,450948,1218707,202194,0,0,841440,0,0,0
26,000039,2018-03-30,-0.008886255924170583,-0.008886255924170583,0.36440613806496114,15030.0,105927.20516528255,2146,48990843,41628060,2222915,1021659,9764145,10389414,6984573,6123459,10716536,6276300,4518918,3708202,5180877,4058814,419500,950800,9183379,9099412
27,000040,2018-03-30,-0.010058675607711565,-0.010058675607711565,0.33525778956721497,3543.0,93225.81898040982,1269,16752975,9989344,1733674,1070122,3308893,1958178,1508914,1197074,1922112,1193998,2122363,751430,1710668,306153,470800,485622,3975551,3026767
28,000042,2018-03-30,0.03079947575360431,-0.01834862385321101,0.6833363651423808,6006.0,53912.442885415476,498,5499275,3746661,739850,331108,1981172,1360668,1399748,436435,528317,484450,0,228000,399000,0,451188,0,0,906000
29,000043,2018-03-30,0.008849557522123908,0.005530973451327581,0.42764197338793225,14011.0,75673.79012341518,446,8302763,7765258,352906,473518,2240376,2153217,1132474,1914965,1841295,1821209,0,252146,675811,352950,1334408,0,725493,797253
30,000045,2018-03-30,-0.008676789587852451,-0.004338394793926392,0.22790995968642622,17765.0,88114.50166455796,1638,40616550,27606568,1268845,1451787,9184273,7387686,7760971,5589258,10111279,5948664,6195347,2940143,1663942,1699792,0,861842,4431893,1727396
31,000048,2018-03-30,-0.003753127606338613,-0.004587155963302725,1.9516949681978712,10062.0,25197.58182151525,150,1070897,1564299,169054,118988,506797,687616,395046,478704,0,278991,0,0,0,0,0,0,0,0
32,000049,2018-03-30,0.026442307692307487,0.030649038461538325,0.8117854840871951,23240.0,333012.571952665,1681,46320380,75343091,1277713,1008880,8517616,8338199,8520742,7136024,9386094,11382938,4111529,5959772,2667430,4994586,3172079,1698384,8667177,34824308
33,000050,2018-03-30,0.023432552248258354,0.018366054464851178,0.31969800693929373,32000.0,170222.11918381025,2440,96293877,123922239,1579896,1658073,11376373,11160311,12839958,14185102,19509200,21551931,10901614,15365206,9954027,13083105,7089463,7635956,23043346,39282555
34,000055,2018-03-30,-0.001366120218579292,-0.005464480874316946,0.201686344269998,17313.0,75683.01028581297,1318,30929495,28726951,1013953,1088296,5966075,6285632,6070777,6351769,6104495,6658729,4374649,4702779,3636705,3177431,1218862,462315,2543979,0
35,000058,2018-03-30,0.010687022900763399,0.003053435114503955,0.2562164258803859,12940.0,49668.252748160405,653,9215341,9935221,632461,569397,3002165,2882548,1674664,2670310,2046576,2833082,1030291,492000,353584,0,475600,487884,0,0
36,000059,2018-03-30,-0.0011049723756907381,-0.0022099447513813653,0.2551265811867406,11732.5,109970.22309950988,1258,35230105,26993868,1424680,999629,4676596,5089714,4958614,3454545,7890646,3970728,3827230,3385277,3318759,2141369,2770672,2254475,6362908,5698131
37,000060,2018-03-30,0.0032119914346895317,0.0032119914346895317,0.21836942122634337,19666.5,174188.0363106223,1830,73680592,57333796,1353302,1668365,9682099,8284270,7870755,7517257,10283304,9391397,6538329,6184558,6657193,4436351,5954050,4537058,25341560,15314540
38,000061,2018-03-30,0.0013812154696133394,-0.004143646408839796,0.279379841807855,8628.0,55834.57565776224,671,12593394,5985054,785765,570686,3228495,1916104,2528988,932634,3150989,906152,1491373,940478,1407784,0,0,0,0,719000
39,000062,2018-03-30,0.019200830306175476,0.015568240788790932,0.6220565332995545,9745.0,90645.87731137637,960,9581476,18615341,760776,1674925,2996683,3877186,2096152,3369760,1623130,2285681,954437,1679227,748858,0,401440,0,0,5728562
40,000063,2018-03-30,0.008361204013378032,0.006354515050167375,0.5078328914694751,141705.0,636051.6646955969,3467,492078192,564906838,603916,431753,9051657,9280597,19793976,22795740,50833651,47507885,46048415,44699223,46929312,41792017,30564632,32507350,288252633,365892273
41,000065,2018-03-30,-0.0011267605633802358,-0.0011267605633802358,0.3990418385659182,19514.0,81407.60079364749,1979,47738009,39835599,1538526,1339650,11537126,10295261,11134260,8791786,10599042,9228868,3537303,3081882,2772478,3016775,879334,816608,5739940,3264769
42,000066,2018-03-30,0.03929024081115329,0.03295310519645134,0.13751514734164022,57434.5,401814.1136565135,3300,270029465,323937291,1504886,1118825,15542350,12690606,22853701,18623711,31676526,35023191,27767851,24394084,15007389,19886945,20246361,23469364,135430401,188730565
43,000068,2018-03-30,0.004494382022471877,0.008988764044943753,0.19619075732524338,4460.0,66783.0325170056,514,5619209,4400925,358164,456600,1353039,1909482,912560,1185776,803821,600321,238520,248746,0,0,0,0,1953105,0
44,000069,2018-03-30,-0.008423586040914643,-0.00962695547533099,0.1793823982518798,24884.5,331391.0116326019,2150,134480650,82862254,1587059,1468267,8144920,12050026,9736336,9825035,15244350,15770427,8384400,8613049,6328513,6157057,13711882,11978695,71343190,16999698
45,000070,2018-03-30,0.0193133047210301,0.00965665236051505,0.24524829736815879,13160.0,61894.987979355734,1445,22227866,23895014,1722065,914694,6988100,6444257,4395841,5607264,4982155,4012539,1807976,1718928,1777371,1740739,0,937374,554358,2519219
46,000078,2018-03-30,-0.006525285481239762,-0.00815660685154973,0.142406735130273,10980.0,105694.94972135512,1856,44705326,28742772,1827944,1876700,7579629,7895685,5330194,6382234,5200001,5434521,2510328,1719448,3088548,1671257,5176682,883114,13992000,2879813
