,code,date,pchange_whole,pchange,change_std,amount_median,amount_std,length,sumsell,sumbuy,sell_vol_0,buy_vol_0,sell_vol_1,buy_vol_1,sell_vol_2,buy_vol_2,sell_vol_3,buy_vol_3,sell_vol_4,buy_vol_4,sell_vol_5,buy_vol_5,sell_vol_6,buy_vol_6,sell_vol_7,buy_vol_7
0,000001,2017-11-15,0.0,-0.006201550387596955,0.21910299429571295,108232.0,918888.0491869148,3471,683628667,573995963,634179,834667,12038542,10487088,21461032,17001803,50031781,38695462,38161226,33451025,32693247,28682533,25115592,27808019,503493068,417035366
1,000002,2017-11-15,0.005657708628005631,0.008486562942008335,0.4824679014815165,141625.0,679075.0337353768,3440,528091371,582690144,406375,537058,8583826,7528194,19024024,17223890,40129256,50444804,43199744,46607590,36018169,35836635,37502523,33242785,343227454,391269188
2,000004,2017-11-15,0.09682735887927496,0.06551297898640307,0.5477887402102055,23148.0,108969.34227783135,1977,45739117,61341767,881778,1579396,9659136,9885539,9230014,9909658,10024128,12426445,6922090,10151623,1752400,4475961,2284572,3193396,4984999,9719749
3,000005,2017-11-15,0.0,-0.012931034482758563,0.19512588914978213,4640.0,37480.713523956445,565,7162526,3170849,853884,452774,2315370,1142294,1184543,819422,1462886,519515,689500,236844,656343,0,0,0,0,0
4,000008,2017-11-15,0.019101123595505642,-0.014606741573033766,0.282772579260456,8790.0,116914.98480729396,991,22619948,12151533,852794,1432775,3646708,2950974,5591817,1573144,2213447,2715478,1662847,1012327,658112,978250,867805,885777,7126418,602808
5,000009,2017-11-15,-0.00512820512820511,-0.01025641025641022,0.17603159895735515,11778.0,144112.35031120747,1966,52125357,39248302,1360381,2583522,8074793,8108061,6520083,6905669,6416231,6919252,3477279,3630454,4629075,4888492,915133,400384,20732382,5812468
6,000010,2017-11-15,-0.011884550084889534,-0.003395585738539819,0.1424872189515859,11700.0,49168.8905582077,1711,24999870,20559938,1977108,1125678,8404841,7689983,5631616,5399273,4614764,2742816,1935356,1537490,1580915,1071892,0,456288,855270,536518
7,000011,2017-11-15,-0.005991285403050051,-0.009803921568627416,0.4644207033706753,18260.0,75318.89599688722,1563,38344992,27305596,848465,1537533,8226003,8584112,8054375,4930310,9131132,7228670,3014585,674300,4207094,1985104,1258619,902156,3604719,1463411
8,000012,2017-11-15,-0.015555555555555656,-0.015555555555555656,0.16759714170029108,38012.0,364363.88273129764,2890,207857832,173652792,2042594,1360947,13740510,9635476,15845600,14901619,24768146,25804146,19612326,19399227,14109340,12960847,11645978,13024469,106093338,76566061
9,000014,2017-11-15,0.0018785222291797243,-0.0050093926111458575,0.8150725218772831,15810.0,140124.7055423738,383,4961879,18061731,322049,331517,1489958,1695492,881721,1127089,686750,2933955,486789,541666,0,2540800,0,1910364,1094612,6980848
10,000016,2017-11-15,0.0014285714285713347,-0.014285714285714235,0.14277385428115366,31579.0,698571.1126347324,2414,151939359,182200884,1125793,1679290,8330552,10882933,8591081,12648909,16297662,23372223,15588089,13089697,13097617,11366133,7104322,7129484,81804243,102032215
11,000017,2017-11-15,-0.0014025245441794398,0.004207573632538653,0.34394495875761577,5792.0,36631.11049071964,429,3860232,3191263,602874,340337,1289507,1118173,733558,940071,217098,792682,227447,0,378406,0,411342,0,0,0
12,000018,2017-11-15,-0.002797202797202858,-0.009790209790209836,0.21969948203612646,7100.0,59998.605472601404,1059,20014198,9103157,1022419,1041912,4203045,2615723,3901205,2188214,4149391,2075811,2277690,827497,2115230,354000,915376,0,1429842,0
13,000020,2017-11-15,-0.02882352941176458,-0.03117647058823536,0.5090409664693488,10224.0,53649.45480753617,1115,16559848,11988734,1197831,1174881,5029231,4656857,3447012,2421962,2824711,1909729,1662331,748628,387750,602840,0,473837,2010982,0
14,000021,2017-11-15,-0.01079489695780167,-0.00981354268891066,0.18952556467354562,28420.0,232364.3961546003,2896,144196939,107449686,1913478,1027888,14522419,10276251,15379417,13127987,23526583,19355118,15214981,13347387,11732628,9102376,8900158,5309179,53007275,35903500
15,000022,2017-11-15,-0.009779951100244433,-0.015484922575387028,0.9053087154386843,14502.0,69141.02158643118,734,17803349,7892931,759909,727582,4324702,2361911,2881956,2285267,3636083,1502879,1952379,651992,374085,363300,1365314,0,2508921,0
16,000023,2017-11-15,0.0008764241893075564,0.0035056967572304476,1.1680490450554382,4566.0,46926.48926473914,381,3775464,2733577,650533,230928,999118,544191,657402,525590,544173,501914,468238,439679,0,0,456000,491275,0,0
17,000025,2017-11-15,0.0009298000929800487,0.0016271501627149743,1.1658634800253078,17240.0,66199.16386719419,1361,22953009,23198300,1561945,1385461,6750439,7044049,5752131,4996632,2879401,3883611,2564607,1687794,1307460,1020883,922860,829802,1214166,2350068
18,000026,2017-11-15,0.03228699551569503,0.036771300448430466,0.3910414848059288,15736.0,90769.10431927888,813,13465374,19688839,469729,628568,4359323,3589464,3197008,2534919,3470739,3034876,1050375,1194124,340200,2105796,0,1360189,578000,5240903
19,000027,2017-11-15,0.006329113924050667,0.004746835443037778,0.20127384635552756,3170.0,120101.03072387178,986,16323888,10200656,885071,1025853,2384657,1606363,2020043,1052606,2177802,1526672,1646609,254635,653829,679636,0,882678,6555877,3172213
20,000028,2017-11-15,-0.015957446808510634,-0.02377972465581979,1.4306836622142969,25116.0,180685.10781870974,1998,97410289,54259652,2191527,850431,8224311,8078255,12104950,8219485,18975027,8462046,23913447,9304852,4530292,3949071,4437922,0,23032813,15395512
21,000030,2017-11-15,-0.002375296912113911,-0.002375296912113911,0.2275411190085925,2510.0,60388.92680125033,1370,14233867,8299827,2208091,738353,2729943,1868190,2398285,975594,1253868,1327052,951550,916128,343169,675940,1767376,417500,2581585,1381070
22,000032,2017-11-15,0.02110817941952514,0.030782761653474155,0.33546769158638606,13416.0,62807.72613788895,1150,18731299,19610483,653445,1017800,4878083,5726108,3842421,5263793,3375419,3384057,2006461,2420865,1385750,695192,1382580,400668,1207140,702000
23,000036,2017-11-15,0.03343782654127492,0.03239289446186011,0.1804703972727277,31878.0,211904.2657798869,2815,97760035,150972038,1775846,1677829,11672718,13609947,14138238,17610894,21904141,29353822,13454071,18448838,6022835,16534129,8158544,11028281,20633642,42708298
24,000037,2017-11-15,0.0046136101499423265,-0.0046136101499422155,0.44907459590475146,5148.0,39165.373549817734,372,3896136,2886497,444254,189038,1581192,877323,828604,462161,697287,748526,0,240948,344799,368501,0,0,0,0
25,000038,2017-11-15,-0.020446980504041812,-0.01664289110794115,0.4580181070496279,19269.0,152045.81362729621,2118,68516224,44984686,1822234,1346021,10811521,9601496,9823161,8628272,12896307,9569944,9335668,5507415,5480879,2451623,4890048,1255146,13456406,6624769
26,000039,2017-11-15,0.0039024390243902474,0.0,0.40046884981225894,28434.0,225702.42527432233,2621,123827699,104310493,1115024,1256650,13294413,12570170,13436691,10382154,22738054,17727977,15961900,12558387,9532311,6873323,7639377,7138880,40109929,35802952
27,000040,2017-11-15,-0.010178117048346036,-0.013994910941475869,0.4880386075213463,9444.0,123344.0468872786,1039,27995366,14238440,922926,906646,3716259,3399957,4449307,3176984,6072393,3334147,2097385,763586,1342294,1029864,0,472464,9394802,1154792
28,000042,2017-11-15,-0.00250469630557304,-0.005635566687539173,0.7173302872072261,3176.0,42976.65773489219,495,3667052,2486024,621955,472949,892741,1004472,605598,507096,459593,501507,286740,0,0,0,0,0,800425,0
29,000043,2017-11-15,-0.008310249307479256,-0.006463527239150557,0.46162380447665835,14001.0,164784.87865459823,550,20445388,12333483,567897,309113,2211863,2050061,1943995,1515471,3104387,2566793,2636403,442648,1656157,637125,878184,414406,7446502,4397866
30,000045,2017-11-15,0.006938421509106618,0.003469210754553309,0.3179192167556065,17572.5,110852.43230348497,1316,34152582,28645689,903422,999112,6915427,6195128,5667001,5480385,6230210,5151247,1903677,3157130,3799780,2276212,1810098,869079,6922967,4517396
31,000046,2017-11-15,-0.0012987012987012436,0.0012987012987013546,0.2601028103685037,772.0,46722.53953416734,876,7645428,3137586,866960,511501,1212429,734255,849382,283446,1788381,483207,655035,1125177,623720,0,879521,0,770000,0
32,000048,2017-11-15,-0.008047437526471746,-0.010588733587462928,1.7230343738471319,9364.0,117201.36319840876,187,5389530,854479,274814,159895,766707,208881,666814,56280,689680,143350,299880,286073,0,0,0,0,2691635,0
33,000049,2017-11-15,-0.01847014925373136,-0.023134328358208944,1.2595790127880488,31422.0,143922.5040857025,1812,72195542,52100667,440561,1162722,10478552,8834447,13539463,8020582,12282888,11489779,7454691,5028699,6109294,5014383,3579734,1383604,18310359,11166451
34,000050,2017-11-15,0.04763843648208477,0.02565146579804578,0.439394216205478,96505.5,523138.7495818068,3128,360983272,369908291,660253,888289,10081161,11985546,18352868,17744754,41200682,36817572,34492998,33129206,23756411,25881895,33453088,21185629,198985811,222275400
