,code,date,pchange_whole,pchange,change_std,amount_median,amount_std,length,sumsell,sumbuy,sell_vol_0,buy_vol_0,sell_vol_1,buy_vol_1,sell_vol_2,buy_vol_2,sell_vol_3,buy_vol_3,sell_vol_4,buy_vol_4,sell_vol_5,buy_vol_5,sell_vol_6,buy_vol_6,sell_vol_7,buy_vol_7
0,000001,2018-03-15,-0.006785411365563876,-0.0050890585241729624,0.20161566470435494,112385.0,777372.7802631763,3423,498798962,564536725,599822,681896,9636292,11274591,20044900,19058379,46589445,44560281,37733687,33375332,32570293,35139305,27539242,36589973,324085281,383856968
1,000002,2018-03-15,0.004923076923076808,0.002461538461538515,0.5611422297004355,85228.0,401369.3310425041,3355,294959207,328675889,994831,1052790,10710611,11712685,23745684,22282223,44792064,42469175,37134521,31467266,34099929,28957347,18388990,23872061,125092577,166862342
2,000004,2018-03-15,0.031818181818181746,-0.015909090909090984,0.9492855749250059,10855.0,193903.0739750727,537,5696819,4292015,588628,454632,2651703,1900847,1304773,1111316,947735,620620,203980,204600,0,0,0,0,0,0
3,000005,2018-03-15,-0.019656019656019708,-0.029484029484029506,0.1249972066746813,6112.5,61005.78775457978,1062,16394166,8923335,1034695,1245683,3619585,3239185,2165909,1205737,2542951,2004124,2546338,437657,2459700,303750,422988,487199,1602000,0
4,000006,2018-03-15,-0.030487804878048697,-0.030487804878048697,0.1440420827536354,43362.0,231759.02757933765,3249,225495760,148374006,1092276,1086790,20988527,12984183,21058363,18081784,35454767,29596613,25749496,23035721,20267539,10841205,20341155,9284391,80543637,43463319
5,000007,2018-03-15,-0.013043478260869712,-0.017391304347826098,0.3842536935770201,13655.0,122195.13812651395,1290,30747278,26959720,1129315,1149496,6106567,4860100,4954843,5566608,6913290,2541507,4095105,1662326,995315,2428043,2303330,1751110,4249513,7000530
6,000008,2018-03-15,-0.01490514905149054,-0.016260162601625994,0.2088521378882746,7280.0,129747.309120576,1249,26924873,15016873,1233767,1416304,4444777,3837444,5606853,2196792,3212633,1525723,1987326,1079644,2340005,1012524,2571304,436800,5528208,3511642
7,000009,2018-03-15,-0.007923930269413626,-0.017432646592709933,0.1393864437525982,13750.0,135692.03382646767,2053,63964134,33508866,1831052,1722958,10116723,7192534,9700343,7764522,10538716,6507245,5680868,3310255,5063559,2406796,1816799,443486,19216074,4161070
8,000010,2018-03-15,0.010548523206751037,0.014767932489451407,0.13036616339789173,9600.0,64928.38145380299,1324,17255493,16786924,1653242,1084502,5607585,5147574,3845409,2104834,2682861,1873434,3050101,2044287,0,1755046,416295,419562,0,2357685
9,000011,2018-03-15,0.017554858934169415,0.01504702194357388,0.42863956271900355,16120.0,71924.60452932656,1385,20730047,28268561,1374469,1186845,7137013,5960172,4754112,5868479,4367278,5172056,1265685,2447163,1289742,3512061,0,936255,541748,3185530
10,000012,2018-03-15,0.0012195121951221743,0.0012195121951221743,0.1782615604736007,20575.0,180606.40649003763,2118,73414680,91070505,1353409,2268272,8025184,10727541,6843368,10751596,11602414,15751453,6587471,10980392,5692902,7367168,8464683,8047819,24845249,25176264
11,000014,2018-03-15,0.012014787430683738,0.014787430683918634,0.3445547724209026,12083.5,52313.05601666994,988,16041748,14031946,1006262,768595,4763132,4567909,3583482,2751586,3092346,2584783,2812234,1885000,327332,972644,456960,0,0,501429
12,000016,2018-03-15,0.009554140127388422,-0.0015923566878981443,0.19812449648147243,15047.0,94982.39704487265,1005,25418950,20424460,760828,817427,4043461,5120601,5042266,2761382,4751220,3463569,4638408,1607916,2024830,1779334,1389566,411502,2768371,4462729
13,000017,2018-03-15,0.00679117147707986,0.008488964346349936,0.17750310927024573,10638.0,48620.10030006715,1103,13716328,15496801,993833,919633,4318515,5177924,3185309,3358475,3303841,2861117,713404,1566298,614476,641428,0,403726,586950,568200
14,000018,2018-03-15,-0.013722126929674117,-0.010291595197255643,0.13710049331451526,7540.0,43397.610763153614,1813,24533445,14288554,2228128,861109,7780144,6128252,4410353,3899328,5083602,1996858,1811634,693591,1343762,709416,1296243,0,579579,0
15,000020,2018-03-15,0.011976047904191489,-0.013173652694610682,0.3673836391040956,23674.0,114347.95282751186,2079,62786844,58485780,1237161,1445154,9983127,10181159,9742405,11399477,11910542,11711995,5753872,6063771,6836313,5833922,5485965,2788452,11837459,9061850
16,000021,2018-03-15,0.00914285714285712,-0.006857142857142895,0.1790517292759446,17540.0,95177.28537537718,2391,59227073,53759617,1221423,2558890,9092742,12629476,10644557,10860871,11013959,11615284,6888924,7598737,3571594,3170767,3125263,2672863,13668611,2652729
17,000023,2018-03-15,0.019114688128772706,0.02213279678068414,0.4874447421040704,19930.0,88690.81156762979,1666,33825218,45851783,1242224,1179153,7865352,7816203,6923039,7233441,7564591,10903297,3653015,7606132,1426736,2397982,875803,3055508,4274458,5660067
18,000025,2018-03-15,0.0456026058631922,0.06414432473064391,0.7347171631465931,54262.0,217940.02694797076,2955,150837158,201266954,1264633,1251925,11392388,11642926,17373745,19239898,26877884,32553287,21123424,24677633,15549181,26538350,10274925,18095171,46980978,67267764
19,000026,2018-03-15,0.0029673590504453173,-0.0009891196834816984,0.35846332678153353,4060.0,43695.927768813235,795,6561201,6133036,590844,954171,2173825,2020814,1056717,1093716,1301903,1002490,232424,1061845,397488,0,0,0,808000,0
20,000027,2018-03-15,0.006814310051107331,-0.0034071550255537764,0.1939441777837696,5870.0,66298.55526838191,916,14000816,6195159,1792381,559924,2862652,2322155,1846482,1192662,1108061,1089729,1077732,1030689,2139026,0,833122,0,2341360,0
21,000028,2018-03-15,-0.007941872254139892,-0.00811084825954711,2.024331859645702,11794.0,90341.81272806754,854,13530908,13870348,951083,677640,4688606,3241283,2951030,2360627,2620385,1403256,563940,1055885,381745,0,838857,0,535262,5131657
22,000030,2018-03-15,0.003978779840848823,-0.003978779840848823,0.2249351863451536,5299.0,33774.76565411723,1124,8696051,5980922,966277,1903514,2639411,2514462,1897620,636684,850050,926262,710040,0,1026712,0,0,0,605941,0
23,000032,2018-03-15,0.07986111111111094,0.0752314814814814,0.24894255868308893,15676.0,137562.28773657783,1208,28006178,27780170,939462,1272921,5482882,5354078,5105683,3672696,5525170,4833421,2210562,3351740,781215,2011815,883505,0,7077699,7283499
24,000036,2018-03-15,-0.013289036544850363,-0.013289036544850363,0.24186469257559237,13544.0,283111.3972311905,1394,58243326,34959468,1360666,1218030,5973105,5454945,6815577,4393330,8479819,4079249,4984581,3042152,4051285,386694,1857404,2705780,24720889,13679288
25,000037,2018-03-15,0.023545706371191022,0.01939058171745156,0.20654397012217865,10164.0,64945.603212086244,1224,16209832,21446967,986963,1348953,4262304,5485153,4065733,4311398,3678281,4575837,1235931,514912,1482960,978091,497660,880800,0,3351823
26,000039,2018-03-15,-0.016829533116178186,-0.02008686210640609,0.3448082710667273,16524.0,187761.1495399418,2855,107159646,77889734,1583679,4039433,9224610,14026426,11179681,13613250,14101966,13963329,9351873,7733083,11000983,7599675,5182270,3396155,45534584,13518383
27,000040,2018-03-15,-0.004022526146419847,-0.0032180209171358554,0.3829648802105328,3729.0,32100.44871510032,1054,6232301,6543703,778866,2304406,1542003,2569314,717046,901090,1420898,463853,229338,0,1111200,305040,432950,0,0,0
28,000042,2018-03-15,0.013934970139349634,-0.0013271400132713884,0.6145878100859691,4554.0,79928.37806252114,601,10401265,6582965,193770,1110031,985073,2594187,1549941,1501270,988217,1104777,664950,272700,1946084,0,1806000,0,2267230,0
29,000043,2018-03-15,0.005512679162072542,0.0,0.4001698946486837,9955.0,75450.44044464508,513,9716923,7434846,414511,615426,1938710,1994271,2134730,1065819,2023687,1625733,495999,987076,690095,636714,0,0,2019191,509807
30,000045,2018-03-15,0.02941176470588225,0.025882352941176467,0.22471900359025643,13552.0,76483.08089153373,1433,22718722,31783006,1388263,1481741,6475001,6668845,4468392,5404622,5579392,5413850,1856903,3590693,1056524,4082157,1297728,890630,596519,4250468
31,000048,2018-03-15,-0.006077795786061491,-0.0032414910858994395,1.3911310740324023,14811.0,63517.33312233115,314,6106621,4752009,404934,216008,1268273,1497793,1534360,700536,1014673,1333172,493500,1004500,370950,0,475166,0,544765,0
32,000049,2018-03-15,-0.019607843137254832,-0.028867102396514244,0.810309814274543,28643.5,143273.99719191526,2054,84515257,40259770,941513,1185046,13052313,10360482,16912971,8565349,16447614,8420931,7195322,3265228,3872396,3016414,2724087,1778172,23369041,3668148
33,000050,2018-03-15,0.005868544600938996,-0.00704225352112664,0.34349763416395207,20634.0,130046.38602734175,2462,88615362,66227229,1625194,1368135,12795088,10087206,12117847,11659239,17510899,15060270,7872463,10313583,9564459,5141666,3602627,1266626,23526785,11330504
34,000055,2018-03-15,0.022194821208384674,0.0012330456226881115,0.18156938839369005,24599.0,109907.18105892463,1997,64022497,65295710,1452180,1661958,8980793,9934288,9090777,9958324,14130387,14696114,8355401,11581428,5117335,5065161,5214047,4435537,11681577,7962900
35,000058,2018-03-15,-0.012030075187969946,-0.012030075187969946,0.2303056657368191,7249.0,59711.44378772311,834,10599339,8372555,695096,1125189,2917413,3230946,2284921,1865797,989713,1448223,988068,0,387420,702400,0,0,2336708,0
36,000059,2018-03-15,-0.008238928939237944,-0.007209062821833201,0.27364045879491505,19320.0,211297.53862905467,1259,57724284,28959435,1171311,1172181,6946247,5615746,7567425,4903184,6524728,4148681,5310518,3299231,3161040,1558517,2993956,2315206,24049059,5946689
37,000060,2018-03-15,-0.006979062811565129,-0.010967098703888234,0.20552288904412763,29940.0,253072.35705297661,2383,138730818,102987495,1552213,1801203,11311886,11167451,12451113,13933157,18222933,18401100,10416419,12839879,8876695,6515068,8611611,6638613,67287948,31691024
38,000061,2018-03-15,-0.024045261669023987,-0.026874115983026914,0.26357382874987095,8328.0,60039.23182594303,719,12140635,5440095,974723,610600,3634971,1632616,2371760,1454053,1584952,848426,750742,0,1649797,0,444800,0,728890,894400
39,000062,2018-03-15,-0.0057553956834532904,-0.018225419664268716,0.6219478540042711,10322.5,67053.10730822878,1124,20697311,10112012,1072583,1046404,5310876,3843166,3483514,2099687,2803684,1353550,3760476,413505,2051690,315700,480810,0,1733678,1040000
40,000063,2018-03-15,0.0033639143730885834,-0.012844036697247763,0.5549223678508967,160965.0,720664.2048274813,3473,647599092,553037690,547660,501401,7206722,8644483,16592861,21431537,44571966,49515881,50972752,53226866,46655018,45790736,38437353,39891890,442614760,334034896
41,000065,2018-03-15,0.017823042647994836,0.005092297899427001,0.43144157735682453,14026.5,66723.77929012192,1326,21369325,22262863,1303127,1187919,6389154,5788154,4606852,4490156,5039717,4981596,771978,1986037,1787889,981699,883788,420321,586820,2426981
42,000066,2018-03-15,-0.004255319148936176,-0.014184397163120477,0.14695690407951675,23630.0,133472.9101770948,2305,94018629,58660588,1262451,1725190,9941624,10593491,13871616,12603840,18010474,13781234,12964060,7754936,9039930,4158750,4934585,3152654,23993889,4890493
43,000068,2018-03-15,-0.023255813953488413,-0.031712473572938715,0.176488013481879,3728.0,48431.50776918232,719,11826523,3637361,883045,379425,2543218,962894,1573622,1019086,2428916,752026,3983337,523930,0,0,414385,0,0,0
44,000069,2018-03-15,-0.008055235903337232,-0.00575373993095496,0.1744329818548069,15659.0,178268.5477064425,2485,98932504,58044833,2600840,1319706,10094966,10053492,12483430,8556866,15487117,8449531,9640633,5495545,5294148,1779363,3203378,5836942,40127992,16553388
45,000070,2018-03-15,-0.0010917030567685337,-0.01091703056768556,0.28798243544669605,9200.0,73359.15683830723,1012,14143199,13396574,843905,992754,3917419,4013890,3212347,3049663,2324394,2180586,1762558,527130,616722,314985,0,0,1465854,2317566
46,000078,2018-03-15,0.0,-0.006688963210702337,0.13984852299839454,7134.0,134677.28445712445,1832,35074468,26554666,1778577,1219489,6249512,5908657,5472675,4703198,4054881,5186312,3580602,2747792,624097,4747850,425304,418285,12888820,1623083
47,000088,2018-03-15,0.0025940337224383825,0.0012970168612191912,0.24744881946905858,7710.0,64762.817187102126,971,11866509,9445235,607265,1919483,3073843,3242908,2072920,1755691,2004714,1280981,914481,945482,770500,300690,882786,0,1540000,0
48,000089,2018-03-15,-0.009237875288683584,-0.012702078521939941,0.3344212907219373,10308.0,54897.27094669086,670,11780546,6176106,919180,505970,4275240,2042607,2219132,879127,1382140,1298240,656956,214768,1382089,671414,443244,0,502565,563980
49,000090,2018-03-15,0.0,-0.001007049345417954,0.22665318780351756,3988.0,42558.76686533048,1921,15476183,13375929,1988392,2604827,4457050,4741128,2322056,2620960,3171046,1427280,1252510,692278,311376,643074,463264,0,1510489,646382
50,000096,2018-03-15,0.017450682852807375,0.003793626707132125,0.753485500071184,9275.0,19445.133315546645,305,1927370,2301375,264209,374580,1072599,1372575,398437,390876,192125,163344,0,0,0,0,0,0,0,0
51,000099,2018-03-15,-0.01670644391408116,-0.017899761336515607,0.2574259392263011,7020.5,62768.688410289076,1060,13347780,11213059,992100,1132573,3641652,3783363,2831941,2023928,4098702,1329963,1303479,0,0,0,479906,420992,0,2522240
52,000100,2018-03-15,0.007957559681697646,0.0026525198938991412,0.07166565285306627,21448.0,341878.07003929897,2791,145572210,166622480,1544920,2146016,10108857,11294422,14451443,11715029,19672190,18320053,12451389,8398451,10466595,9826210,4646974,12628868,72229842,92293431
53,000150,2018-03-15,0.0077806595035199155,0.011856243052982496,1.7279842263056666,8290.5,23984.703415244192,244,2925400,1089212,250400,241956,1395381,608152,830399,239104,236280,0,212940,0,0,0,0,0,0,0
54,000151,2018-03-15,0.04839857651245549,0.04839857651245549,0.3216134246192512,58630.0,1329007.679472053,1915,280541458,225982830,1187981,297124,8957716,5095588,12238422,9436230,19996946,16322177,12243770,14093001,12078873,10788015,11381328,10112763,202456422,159837932
55,000153,2018-03-15,0.007936507936507908,-0.006613756613756627,0.29086574297939843,6000.0,27862.813519616713,675,6641792,3831660,948312,675847,2321425,1623986,1690086,1201901,803296,112950,878673,216976,0,0,0,0,0,0
56,000155,2018-03-15,0.010958904109588996,0.006849315068493178,0.1513086627833696,31080.0,133326.12101420184,2332,84489466,99782214,1133387,1710447,8621993,11023449,11178607,12781298,24021243,21896376,12169202,15498322,10901957,11366974,4519433,8813583,11943644,16691765
57,000157,2018-03-15,-0.00233644859813098,-0.00233644859813098,0.11020754671748967,7293.0,109532.63531524883,1513,34094908,13997880,1469152,1305854,6818025,3925700,4875425,2015264,5644595,2072912,4612589,1831042,617176,645051,409919,824967,9648027,1377090
