,code,date,pchange_whole,pchange,change_std,amount_median,amount_std,length,sumsell,sumbuy,sell_vol_0,buy_vol_0,sell_vol_1,buy_vol_1,sell_vol_2,buy_vol_2,sell_vol_3,buy_vol_3,sell_vol_4,buy_vol_4,sell_vol_5,buy_vol_5,sell_vol_6,buy_vol_6,sell_vol_7,buy_vol_7
0,000001,2018-01-17,-0.006978367062107416,0.005582693649685888,0.23978247659124927,409545.0,1639096.7642875959,3579,1636499800,1663760883,139406,169755,3685005,5111870,9592206,10200761,35750391,33729470,38453640,43020618,52859135,46226353,44614074,40099274,1451405943,1485202782
1,000002,2018-01-17,0.007345491388044634,-0.01241134751773032,0.6587709780184728,350748.0,1088879.7264825362,3595,1239619146,1143346356,89152,86010,2650815,3790129,12201034,12301434,39019263,41102583,45018821,50014971,53471397,51496463,55829288,50378781,1031339376,934175985
2,000004,2018-01-17,0.002320185614849146,0.002320185614849146,1.1103441925340403,10700.0,24666.033362041373,376,3780973,2599558,347371,292189,1884008,1532318,985898,551191,563696,0,0,223860,0,0,0,0,0,0
3,000008,2018-01-17,-0.007067137809187329,-0.011778563015312105,0.2105377499867172,9185.0,127727.71879804487,1631,25804034,11212985,5780051,859154,5477049,2442325,2366187,1443261,2308640,1833310,1394592,1255198,0,0,0,2150873,8477515,1228864
4,000009,2018-01-17,0.001474926253687281,0.002949852507374562,0.14629392075727382,13440.0,166672.88862954007,2152,66505874,44128746,2469235,1411076,9141614,8353983,8770742,7109202,9938138,6897292,6289649,4524953,4392295,2706373,5057336,2183360,20446865,10942507
5,000010,2018-01-17,0.00569259962049351,0.013282732447817969,0.12525807815394405,9899.0,58796.41151566003,1774,23361467,23701671,1722480,1555926,8051041,6603032,5632834,4620115,3948152,2932033,2092427,2004568,973722,1636727,940811,1311988,0,3037282
6,000011,2018-01-17,-0.0016492578339747377,-0.002748763056624526,0.3867407024609093,29016.0,149979.9484948051,2214,95156894,62424203,1362372,1306083,11083427,8288003,15639333,11509230,20769109,14673867,10929225,9422566,10064251,7370373,3904971,2725019,21404206,7129062
7,000012,2018-01-17,-0.006810442678774176,-0.0034052213393871433,0.18630928716262354,26160.0,219254.23093064595,2238,97512540,97339558,1479540,1586523,9884236,10977756,11441117,11838139,14409616,16819440,14185212,14095910,6362062,9368425,5780246,7321026,33970511,25332339
8,000014,2018-01-17,-0.028169014084506894,-0.022535211267605493,0.28256395247626803,25470.0,114072.19225837238,2531,87320091,63653046,1621237,1703253,12877678,12046291,15381061,11300498,23263879,14473888,9849679,7071692,8139674,4821254,4854798,2641144,11332085,9595026
9,000017,2018-01-17,-0.006525285481239762,-0.01794453507340954,0.26996091155839774,7236.0,37869.75788796685,515,6568320,3730765,472195,634615,1912074,1614467,1738964,991616,968473,490067,730953,0,745661,0,0,0,0,0
10,000018,2018-01-17,0.004893964110929794,-0.0032626427406198255,0.1889463133264033,6120.0,52492.38037156077,1053,13191845,9587179,1016175,632209,3366013,4622736,3095123,1083152,2381584,1398498,1472009,837375,929661,0,412902,0,518378,1013209
11,000020,2018-01-17,0.0,0.0014174344436570507,0.6484895320102425,8280.0,24570.472943339115,473,3806806,2832914,458277,617220,1627926,1565774,782154,505360,938449,144560,0,0,0,0,0,0,0,0
12,000021,2018-01-17,-0.04038461538461535,-0.039423076923076894,0.17979586759820554,83581.0,1045039.2453652505,3353,526731339,498739726,512984,1198552,8466069,15073839,16259371,22033768,28539637,40436042,26780919,33936873,26086047,30158262,23829589,26249719,396256723,329652671
