,code,date,pchange_whole,pchange,change_std,amount_median,amount_std,length,sumsell,sumbuy,sell_vol_0,buy_vol_0,sell_vol_1,buy_vol_1,sell_vol_2,buy_vol_2,sell_vol_3,buy_vol_3,sell_vol_4,buy_vol_4,sell_vol_5,buy_vol_5,sell_vol_6,buy_vol_6,sell_vol_7,buy_vol_7
0,000001,2018-02-06,-0.016163035839775186,-0.007730147575544688,0.23804358973524292,297348.0,2443781.764125527,3578,1350474636,1435217026,143855,341518,4520103,5979016,12645176,15272267,38557204,38862341,48407703,55249255,39962549,52280195,40760461,48644766,1165477585,1218587668
1,000002,2018-02-06,-0.003061508488728104,-0.010576120233787956,0.6027885504621118,208978.0,1180520.376972771,3555,943888863,840402845,202506,227428,6636657,7412205,18132804,17241377,41682305,45386221,48586638,43159252,49900345,48941399,40843990,41156775,737903618,636878188
2,000004,2018-02-06,0.01851851851851838,-0.029320987654321007,1.0595160442298373,13593.5,43955.14785915702,336,5680598,3491726,397672,272664,1724982,1302973,1400778,889469,1035036,1026620,766002,0,356128,0,0,0,0,0
3,000005,2018-02-06,-0.034574468085106336,-0.0026595744680850686,0.1430904961915328,3740.0,48161.43377012138,691,9317588,3332943,612172,751680,2244901,1666596,1812856,430267,1602132,484400,259000,0,1707956,0,450740,0,627831,0
4,000008,2018-02-06,0.0,-0.0026281208935611255,0.2583812750729581,7570.0,50747.576959452424,869,12225056,7858535,876160,1074145,3111905,2373501,2058292,1862603,2279187,1342022,1896874,637752,1009718,0,465120,0,527800,568512
5,000009,2018-02-06,-0.08673469387755095,-0.017006802721088343,0.131524397875016,10647.0,125089.9695247405,2004,46946642,29391709,1666408,1942747,6827341,8654422,6283129,5521955,6581702,8328641,5969891,2293092,3210062,997138,876296,0,15531813,1653714
6,000010,2018-02-06,-0.06588235294117639,-0.03764705882352948,0.1224158456551534,5188.5,43215.008222313874,1208,13442376,8216193,1044356,1496828,4137877,3626941,2937777,1504011,2668232,1379913,893654,208500,376480,0,418000,0,966000,0
7,000011,2018-02-06,-0.04508453350031316,-0.02254226675015658,0.40858969829011244,14220.0,74328.4159629332,1529,31061643,18992291,1026277,1592900,8189503,6617656,5682145,3079916,6946344,3643668,2836866,1461524,3650635,313427,959370,442400,1770503,1840800
8,000012,2018-02-06,-0.052121212121212124,-0.0072727272727273196,0.18054603722996093,22568.0,227480.43782533397,2093,106461453,61174793,1217983,2267489,8406069,10319757,9537829,9313717,15360516,10217111,13218292,5180994,6373743,3975528,7574895,7178366,44772126,12721831
9,000014,2018-02-06,-0.07328833172613303,-0.028929604628736616,0.30904643685558797,11456.5,67050.27490762125,1130,24135897,14404533,855164,957529,5099953,3946791,5731513,3665559,5200143,2730299,2287104,1721975,708386,929376,496506,453004,3757128,0
10,000016,2018-02-06,-0.08181818181818179,-0.07878787878787874,0.14018388124060038,35424.0,354604.0609137189,2233,152030747,171460813,413202,2061819,3485267,10547416,5703476,10826489,20417055,19379950,30857781,16852515,14645313,11842733,13698927,11437051,62809726,88512840
11,000017,2018-02-06,-0.06785714285714284,-0.03392857142857131,0.28532997057195847,5450.0,29649.176625094697,385,4537569,1554439,283414,366202,1361570,813505,1319839,272990,1276846,101742,295900,0,0,0,0,0,0,0
12,000020,2018-02-06,-0.07825295723384895,-0.05368516833484982,0.40015098211550626,7297.5,45209.63282956844,756,6180112,9093523,683835,764690,2686162,2810629,1355889,1467017,799226,1651255,655000,888044,0,319095,0,498888,0,693905
13,000021,2018-02-06,-0.036114570361145626,-0.013698630136986245,0.1490365854172225,22680.0,155883.77090763164,2911,105490279,66320201,1653975,1566721,20499781,12489197,19223036,11794584,16706488,13196731,10855863,7040004,4004842,2849766,7445426,4962655,25100868,12420543
14,000023,2018-02-06,-0.06412698412698414,-0.02857142857142858,0.6118729842178424,7900.0,41593.575399099034,665,7559096,6143195,511684,739577,2840149,2316532,1691044,1201095,894448,1041696,1000785,444808,620986,399487,0,0,0,0
15,000025,2018-02-06,-0.06738868832731659,-0.0285800240673888,0.8790781003242852,9952.5,43287.327828791036,1430,20546357,15792309,1654251,2021811,6730734,5531706,4693254,3810909,3826411,2777398,2601040,736706,1040667,301041,0,0,0,612738
16,000026,2018-02-06,-0.0065420560747662115,-0.021495327102803663,0.4610444415681904,11407.0,61241.005685477925,538,11006990,4934355,376710,496934,2938412,2186016,2032389,1060114,2669367,462047,207000,222180,693690,0,1365442,0,723980,507064
17,000027,2018-02-06,-0.02086956521739136,-0.008695652173912993,0.15927506741215522,6346.0,98117.4264971193,1306,25071508,16962371,1172084,1324296,4575645,2793335,4145043,2626495,5237305,4771516,1907088,782231,1058429,1066752,402500,948868,6573414,2648878
18,000028,2018-02-06,-0.03907225691347005,-0.01926851025869758,1.534343183533331,11240.0,85154.54199886513,1337,29778609,19329596,1241817,925034,8544128,4360497,3834358,3081864,3825443,3713546,5314820,977352,1388284,946758,1336448,494460,4293311,4830085
19,000030,2018-02-06,-0.03462050599201061,-0.010652463382157085,0.20847627490683382,7400.0,61627.987773126304,1299,15230476,10769045,2073528,1286917,4331881,2498917,2981244,1576761,2205370,1366375,676590,970387,1295171,1010371,416442,421281,1250250,1638036
20,000032,2018-02-06,-0.04993757802746557,-0.02122347066167285,0.3269228770910341,5554.5,78972.73338654879,602,5916165,5522897,556257,699980,2027713,1609898,1824836,503033,902770,382225,223949,239370,380640,310284,0,0,0,1778107
21,000036,2018-02-06,-0.07249255213505468,-0.030784508440913627,0.19200283445078473,41996.0,244812.24167420092,2757,185129813,121489389,932758,1859211,10905515,13685703,16200114,18023882,29853177,26685809,20496049,14862219,16740650,6405331,12115084,6204410,77886466,33762824
